source,target,content
MammaDoggo,Blklivesmatter,non tweet
MammaDoggo,Blklivesmatter,non tweet
cristinamun2,BostonGlobe,non tweet
PanAfricology,PanAfricology,tweet
Heir_2D_Throne,Heir_2D_Throne,tweet
kingsteelokiki,kingsteelokiki,tweet
TheGoatsTheatre,Spreaker,non tweet
katesbeads,Blklivesmatter,non tweet
00e90172,adamajmunu,non tweet
NuOriginsMag,NuOriginsMag,tweet
AVALANCHE_RAP,AVALANCHE_RAP,tweet
SJC_Clt,SJC_Clt,tweet
DarkmaddaL,DarkmaddaL,tweet
PanAfricology,PanAfricology,tweet
Kottley1,Kottley1,tweet
JLB964,JLB964,tweet
AVALANCHE_RAP,AVALANCHE_RAP,tweet
caleneledh,YodaCon,non tweet
jDawganator,Beau_regardIII,non tweet
isabell72988709,isabell72988709,tweet
DaddyDoggo5,Blklivesmatter,non tweet
Xclusivejaph,Xclusivejaph,tweet
BeingWhiteIsGr8,BeingWhiteIsGr8,tweet
AfricaRepublic,AfricaRepublic,tweet
AVALANCHE_RAP,AVALANCHE_RAP,tweet
AugustinaEliza,AugustinaEliza,tweet
dutch_cool,dutch_cool,tweet
TheLivesThatMtr,TheLivesThatMtr,tweet
softmiIki,iwantmedead1,non tweet
softmiIki,BritneyBixs,non tweet
blackrepublican,SonnieJohnson,non tweet
blackrepublican,RealCandaceO,non tweet
not2daymfz,not2daymfz,tweet
Veritas303,Rizboto,non tweet
Veritas303,Arms_Research,non tweet
Veritas303,freegunzone,non tweet
mrblackcat1069,mrblackcat1069,tweet
sunnydazerain,sunnydazerain,tweet
joshimelon,nessaabarrett,non tweet
ebenito88,shaunking,non tweet
ebenito88,AOC,non tweet
ebenito88,MeritLaw,non tweet
bdrugge,shaunking,non tweet
bdrugge,MeritLaw,non tweet
thislovewarrior,thislovewarrior,tweet
DickandSharon,shaunking,non tweet
DickandSharon,adamajmunu,non tweet
area51elvis,lisastark351,non tweet
JuvanMiranda,YouTube,non tweet
AnaisCAustin,Blklivesmatter,non tweet
AVALANCHE_RAP,AVALANCHE_RAP,tweet
PoliticalGroove,PoliticalGroove,tweet
08_kavya,08_kavya,tweet
hrayudu2,hrayudu2,tweet
lylamiklos,djnontario,non tweet
lylamiklos,HCCI1,non tweet
lylamiklos,SarahJama_,non tweet
blah_anayar,blah_anayar,tweet
LcKdo,FogCityMidge,non tweet
LcKdo,realDonaldTrump,non tweet
leonhardtmindy,leonhardtmindy,tweet
AssibeyBlake,AssibeyBlake,tweet
AssibeyBlake,AssibeyBlake,tweet
Envious_Rebel85,Envious_Rebel85,tweet
HaroldWNelson,HaroldWNelson,tweet
wildalawyer,wildalawyer,tweet
leonhardtmindy,leonhardtmindy,tweet
DaddyDoggo5,Blklivesmatter,non tweet
badwolfreigns,badwolfreigns,tweet
LadyMarsha510,paperandpropco,non tweet
Rbl_Yert,Rbl_Yert,tweet
devonaura,devonaura,tweet
tescostolemydad,Uriel_Chaos_MJO,non tweet
tescostolemydad,KEEMSTAR,non tweet
isobell97099141,isobell97099141,tweet
leonhardtmindy,leonhardtmindy,tweet
fivetoephil,fivetoephil,tweet
JohnathanPerk,JohnathanPerk,tweet
jacob_a_louis,YouTube,non tweet
truce2headrush,truce2headrush,tweet
JohnathanPerk,JohnathanPerk,tweet
EBsaidit,EBsaidit,tweet
iam2common,Blklivesmatter,non tweet
AmandaPapa5,AmandaPapa5,tweet
showgrinsgirl,showgrinsgirl,tweet
jaguiar1983,louisvillemayor,non tweet
jaguiar1983,Samaguiar1982,non tweet
jaguiar1983,Diva_Attorney,non tweet
jaguiar1983,AttorneyCrump,non tweet
effingpolitics,effingpolitics,tweet
JaPharii_,JaPharii_,tweet
2ndAmendmentX,shure,non tweet
2ndAmendmentX,adamlevine,non tweet
mvrkjvckson,mvrkjvckson,tweet
amplifyartivist,amplifyartivist,tweet
JazzSoDangeruz,JazzSoDangeruz,tweet
TigerBlackBear1,Speakingwords4,non tweet
TigerBlackBear1,_BraveJustice,non tweet
TigerBlackBear1,nickbrownxxx,non tweet
MyOwnCrown,MyOwnCrown,tweet
mariposafierce,mariposafierce,tweet
eaton_sandy,MassNurses,non tweet
eaton_sandy,Boston_DSA,non tweet
eaton_sandy,DsaShore,non tweet
eaton_sandy,BDSAHealthcare,non tweet
eaton_sandy,DSA_Labor,non tweet
eaton_sandy,LaborforSPayer,non tweet
eaton_sandy,HCNow,non tweet
eaton_sandy,NationalNurses,non tweet
eaton_sandy,PNHP,non tweet
eaton_sandy,MassSinglePayer,non tweet
notomarriage,notomarriage,tweet
fuckyoucunt6942,fuckyoucunt6942,tweet
darmaduraijeeva,darmaduraijeeva,tweet
judges45,soledadobrien,non tweet
judges45,amandaseales,non tweet
judges45,ava,non tweet
ComicJohnnyCorn,ComicJohnnyCorn,tweet
Prison_Health,JeanneTheoharis,non tweet
TheLivesThatMtr,TheLivesThatMtr,tweet
skepticalbrotha,skepticalbrotha,tweet
sticklefarm,JessStickle,non tweet
CsskF,CsskF,tweet
AVALANCHE_RAP,CP24,non tweet
AVALANCHE_RAP,globalnews,non tweet
AVALANCHE_RAP,flow935,non tweet
AVALANCHE_RAP,BlakesShow,non tweet
AVALANCHE_RAP,PeterKash,non tweet
AVALANCHE_RAP,aliciaacewest,non tweet
AVALANCHE_RAP,Mastermind,non tweet
AVALANCHE_RAP,RicochetOnAir,non tweet
AVALANCHE_RAP,jeunesse,non tweet
Prison_Health,DrLullon,non tweet
Prison_Health,BeaconPressBks,non tweet
WePoll_TheGame,WePoll_TheGame,tweet
YajKavel,YajKavel,tweet
shaylasXdemon,shaylasXdemon,tweet
mspencerbahons,mspencerbahons,tweet
MissionaryBLMM,verified,non tweet
MissionaryBLMM,Twitter,non tweet
AVALANCHE_RAP,MeekMill,non tweet
AVALANCHE_RAP,XXL,non tweet
AVALANCHE_RAP,Complex,non tweet
AVALANCHE_RAP,Blklivesmatter,non tweet
AVALANCHE_RAP,Papooseonline,non tweet
AVALANCHE_RAP,Mysonne,non tweet
AVALANCHE_RAP,unclemurda,non tweet
AVALANCHE_RAP,breakfastclubam,non tweet
leonhardtmindy,KevinVesey,non tweet
AVALANCHE_RAP,nationalpost,non tweet
AVALANCHE_RAP,CTVNews,non tweet
AVALANCHE_RAP,OttawaCitizen,non tweet
AVALANCHE_RAP,TheTorontoSun,non tweet
AVALANCHE_RAP,NEWSTALK1010,non tweet
AVALANCHE_RAP,nowtoronto,non tweet
AVALANCHE_RAP,torontodotcom,non tweet
citizenrosebud,IamJPHogan,non tweet
citizenrosebud,jphoganorg,non tweet
citizenrosebud,realDonaldTrump,non tweet
citizenrosebud,WhiteHouse,non tweet
citizenrosebud,POTUS,non tweet
citizenrosebud,GOP,non tweet
citizenrosebud,GOP,non tweet
citizenrosebud,GOPChairwoman,non tweet
citizenrosebud,PressSec,non tweet
citizenrosebud,LindseyGrahamSC,non tweet
citizenrosebud,RepDougCollins,non tweet
citizenrosebud,SenateMajLdr,non tweet
citizenrosebud,GOPLeader,non tweet
KaylaQFrawley,leslieherod,non tweet
AVALANCHE_RAP,AVALANCHE_RAP,tweet
cecib8,cecib8,tweet
IamJPHogan,jphoganorg,non tweet
IamJPHogan,realDonaldTrump,non tweet
IamJPHogan,WhiteHouse,non tweet
IamJPHogan,POTUS,non tweet
IamJPHogan,GOP,non tweet
HerMessyAfro,HerMessyAfro,tweet
DeuxHoney,JYSexton,non tweet
templeweste,Blklivesmatter,non tweet
daniel_e_adkins,nytimes,non tweet
sfdungeon,Blklivesmatter,non tweet
lala_deville,lala_deville,tweet
MissionaryBLMM,BIDEN,non tweet
tallycac,tallycac,tweet
kdotzhyprgrafia,katerinastoykova,non tweet
DarcieStarSeed,StoryCorps,non tweet
jphoganorg,realDonaldTrump,non tweet
jphoganorg,WhiteHouse,non tweet
jphoganorg,POTUS,non tweet
jphoganorg,GOP,non tweet
PatriotBullford,JeffOnTheRight,non tweet
ruby_danger,ruby_danger,tweet
MissionaryBLMM,SpeakerPelosi,non tweet
MissionaryBLMM,FaceTheNation,non tweet
BLM_216,ProsMikeOMalley,non tweet
DASears,DASears,tweet
AVALANCHE_RAP,AVALANCHE_RAP,tweet
jphoganorg,realDonaldTrump,non tweet
jphoganorg,WhiteHouse,non tweet
jphoganorg,POTUS,non tweet
BhealthyMD,nowthisnews,non tweet
CounsellorNLond,RevDocBrenda,non tweet
CounsellorNLond,hananbilal1,non tweet
DhLadylaw,r_danieldemsick,non tweet
AVALANCHE_RAP,AVALANCHE_RAP,tweet
naiagurl,naiagurl,tweet
lldzne,Cernovich,non tweet
tigressisaverb,tigressisaverb,tweet
THE_ARC_INC,THE_ARC_INC,tweet
Prison_Health,AnthonyCGraves,non tweet
Prison_Health,BeaconPressBks,non tweet
QueenGetErDone,QueenGetErDone,tweet
SeeTigressRun,SeeTigressRun,tweet
Niccollec,Niccollec,tweet
WomanistCrit,WomanistCrit,tweet
afrofutur1st,DiFerrero,non tweet
WomanistCrit,WomanistCrit,tweet
DEC0L0NIZE,DEC0L0NIZE,tweet
WomanistCrit,WomanistCrit,tweet
ssternberg,ssternberg,tweet
SlipStream132,SlipStream132,tweet
SlipStream132,SlipStream132,tweet
BeingWhiteIsGr8,BeingWhiteIsGr8,tweet
_blavkog_,_blavkog_,tweet
YajKavel,YajKavel,tweet
empresstrina1,empresstrina1,tweet
shauntelandrea,shauntelandrea,tweet
UsPissed,NRA,non tweet
UsPissed,sigsauerinc,non tweet
UsPissed,EOTechInc,non tweet
UsPissed,BETAcompany,non tweet
UsPissed,RUGERguns,non tweet
UsPissed,EFF,non tweet
rob_notter,Blklivesmatter,non tweet
ImageEdwards,ImageEdwards,tweet
CELChurch,CELChurch,tweet
SVLCcommunity,SVLCcommunity,tweet
EagleLady1953,Blklivesmatter,non tweet
TsThames,TsThames,tweet
jugsytwrlyfrms,jugsytwrlyfrms,tweet
tanisjustice,tanisjustice,tweet
Br0letariat,Br0letariat,tweet
LaVoysha,realDonaldTrump,non tweet
ELCA,ELCA,tweet
ShaunKingLies,ShaunKingLies,tweet
treboryevrah,Blklivesmatter,non tweet
sweetpb,sweetpb,tweet
PhoenixWillow,PhoenixWillow,tweet
BeingWhiteIsGr8,BeingWhiteIsGr8,tweet
Hoffs,Blklivesmatter,non tweet
GenaroBurgos11,Blklivesmatter,non tweet
ShaunKingLies,ShaunKingLies,tweet
shauntelandrea,shauntelandrea,tweet
SlipStream132,MeganALeslie,non tweet
shauntelandrea,shauntelandrea,tweet
shauntelandrea,shauntelandrea,tweet
SlipStream132,SlipStream132,tweet
ELCABishopEaton,ELCABishopEaton,tweet
HtOwNzKiNG713,HtOwNzKiNG713,tweet
ShaunKingLies,ShaunKingLies,tweet
TornadoesBoreMe,TornadoesBoreMe,tweet
JAXDAR1,Blklivesmatter,non tweet
MissionaryBLMM,LAFD,non tweet
MissionaryBLMM,LAFDChief,non tweet
MissionaryBLMM,LAFDcentral,non tweet
MissionaryBLMM,LAFDwest,non tweet
MissionaryBLMM,LAFDvalley,non tweet
MissionaryBLMM,LAFDtalk,non tweet
MissionaryBLMM,JoinLAFD,non tweet
MissionaryBLMM,LAFDsouth,non tweet
MissionaryBLMM,LAFDAirOps,non tweet
MissionaryBLMM,LAFDFoundation,non tweet
333sparkle,Blklivesmatter,non tweet
MammaDoggo,Blklivesmatter,non tweet
BlackSoulFood,BlackSoulFood,tweet
AyaBlackCollab,AyaBlackCollab,tweet
UsPissed,UsPissed,tweet
leslieherod,leslieherod,tweet
MammaDoggo,Blklivesmatter,non tweet
KayyBrionne,KayyBrionne,tweet
Ex3cution,sprint,non tweet
Ex3cution,sprintcare,non tweet
Ex3cution,RollTheRRs,non tweet
Ex3cution,BlackLives,non tweet
Ex3cution,DMVBlackLives,non tweet
crazysmooth,emrazz,non tweet
crazysmooth,1amateurwarrior,non tweet
juansecas_,Blklivesmatter,non tweet
MissionaryBLMM,MissionaryBLMM,tweet
rishonan,democracynow,non tweet
emkerrison,emkerrison,tweet
zoestarz16,zoestarz16,tweet
MissingMardiGra,Blklivesmatter,non tweet
MrPhilStrick,DaddyDaughterTi,non tweet
AVALANCHE_RAP,AVALANCHE_RAP,tweet
HeidelbergHier,Blklivesmatter,non tweet
MufasaKush,IAmSteveHarvey,non tweet
r3mote,r3mote,tweet
QueenGetErDone,QueenGetErDone,tweet
THE_ARC_INC,THE_ARC_INC,tweet
shorterswongs,shorterswongs,tweet
Jamiejhagen,AssataDaughters,non tweet
SeeTigressRun,SeeTigressRun,tweet
tigressisaverb,tigressisaverb,tweet
AVALANCHE_RAP,AVALANCHE_RAP,tweet
Royalhighhacks1,iwantmedead1,non tweet
Royalhighhacks1,Spookiu,non tweet
KarimahAsha,amjoyshow,non tweet
KarimahAsha,maddow,non tweet
Lenora76522,Lenora76522,tweet
anyidea,anyidea,tweet
YajKavel,YajKavel,tweet
KingNavoh,KingNavoh,tweet
AlnwickKeith,AlnwickKeith,tweet
r3mote,r3mote,tweet
AlnwickKeith,AlnwickKeith,tweet
TheMKMenon,TheMKMenon,tweet
mzwa_i,mtunzii_,non tweet
Prison_Health,damarishill,non tweet
Prison_Health,BloomsburyPub,non tweet
hannibaltabu,lazymills,non tweet
joyceheiman,Blklivesmatter,non tweet
iaactivists,iaactivists,tweet
TripleJoker,TripleJoker,tweet
kimberleyonlin1,kimberleyonlin1,tweet
TripleJoker,TripleJoker,tweet
MichaelOffice15,WORLDSTAR,non tweet
DaddyDoggo5,Blklivesmatter,non tweet
TripleJoker,TripleJoker,tweet
MissionaryBLMM,UN,non tweet
MissionaryBLMM,StateDept,non tweet
MissionaryBLMM,USUN,non tweet
fightbacknews,fightbacknews,tweet
OgPhilleo,YouTube,non tweet
carmenrfiallo,Blklivesmatter,non tweet
Abigail_Gibbs,Abigail_Gibbs,tweet
amymittelman,amymittelman,tweet
HarrisonCoffman,NRA,non tweet
AllieStarter,AllieStarter,tweet
KeysViews,KeysViews,tweet
VedaMeta,Blklivesmatter,non tweet
sunny_james,sunny_james,tweet
CO_FANATIC_ECK,Blklivesmatter,non tweet
DMVBlackLives,Graylanhagler,non tweet
DMVBlackLives,DCPoliceDept,non tweet
DMVBlackLives,CMBrandonTodd,non tweet
WashInformer,WashInformer,tweet
sunny_james,sunny_james,tweet
SabaKhanVlach,Blklivesmatter,non tweet
WillieMakeups,WillieMakeups,tweet
AndyLeeParker1,AndyLeeParker1,tweet
DMVBlackLives,brandonttodd,non tweet
DMVBlackLives,Graylanhagler,non tweet
DMVBlackLives,Graylanhagler,non tweet
RNTD,YouTube,non tweet
RNTD,YouTube,non tweet
rome865,ZoeKravitz,non tweet
KaneyKeown,kendricklamar,non tweet
SenoritaSaanti,SenoritaSaanti,tweet
JohnathanPerk,JohnathanPerk,tweet
lokforwardangel,lokforwardangel,tweet
BeingWhiteIsGr8,BeingWhiteIsGr8,tweet
RobbBraun,Blklivesmatter,non tweet
__CarpeDiem__3,__CarpeDiem__3,tweet
FlvioEVANGELIS3,Lilmisty84,non tweet
FlvioEVANGELIS3,janesharp78,non tweet
FlvioEVANGELIS3,Erekose_On_MaM,non tweet
FlvioEVANGELIS3,carmino_paul,non tweet
TheLivesThatMtr,TheLivesThatMtr,tweet
lennyaduncan,MessiahVanWA,non tweet
AntFitz4,AntFitz4,tweet
lokforwardangel,lokforwardangel,tweet
thatdivathea,thatdivathea,tweet
hanjangho76,hanjangho76,tweet
Skeedledaddle,Laurie_Garrett,non tweet
Skeedledaddle,Martina,non tweet
Skeedledaddle,NYPD,non tweet
wcfbook,KeeangaYamahtta,non tweet
wcfbook,BarbaraRansby,non tweet
wcfbook,MoniqueWMorris,non tweet
wcfbook,CharleneCac,non tweet
wcfbook,OsopePatrisse,non tweet
wcfbook,ashabandele,non tweet
wcfbook,wcfbook,tweet
stephenmatlock,ChrChristensen,non tweet
amesedem,Blklivesmatter,non tweet
jenpockbelle,projpilgrimage,non tweet
jenpockbelle,eji_org,non tweet
jenpockbelle,splcenter,non tweet
MetroStarXI,dbongino,non tweet
art_is_activism,art_is_activism,tweet
jolluxhart,glowingcanary,non tweet
jolluxhart,PeterKiefor,non tweet
jolluxhart,EclecticRadical,non tweet
jolluxhart,TheMarieFonseca,non tweet
jolluxhart,PepperOceanna,non tweet
jolluxhart,BernieWon16,non tweet
jolluxhart,rose_coalition,non tweet
jolluxhart,goodyweaver,non tweet
jolluxhart,gatesfoundation,non tweet
jolluxhart,thereal_truther,non tweet
jolluxhart,QuackDetector,non tweet
jolluxhart,Takethatdoctors,non tweet
jolluxhart,aaas,non tweet
jolluxhart,shaunking,non tweet
jolluxhart,DNC,non tweet
jolluxhart,GOP,non tweet
KelvinRanard,JoeBiden,non tweet
AndyLeeParker1,Diobletoi,non tweet
foxxamill6,foxxamill6,tweet
vbzer0,jahosmadara,non tweet
vbzer0,Blackrm_,non tweet
blkraeg,blkraeg,tweet
acantho,Blklivesmatter,non tweet
GodsWordIsFree,Blklivesmatter,non tweet
senseshaper,senseshaper,tweet
RealAlexDiBlasi,RealAlexDiBlasi,tweet
jolluxhart,glowingcanary,non tweet
jolluxhart,PeterKiefor,non tweet
jolluxhart,EclecticRadical,non tweet
jolluxhart,TheMarieFonseca,non tweet
jolluxhart,PepperOceanna,non tweet
jolluxhart,BernieWon16,non tweet
jolluxhart,rose_coalition,non tweet
jolluxhart,goodyweaver,non tweet
jolluxhart,gatesfoundation,non tweet
jolluxhart,thereal_truther,non tweet
jolluxhart,QuackDetector,non tweet
jolluxhart,Takethatdoctors,non tweet
jolluxhart,aaas,non tweet
jolluxhart,shaunking,non tweet
KurtRexCooper,doggymama8,non tweet
KurtRexCooper,mdnij34,non tweet
KurtRexCooper,DMW_JD2014,non tweet
AmandaPapa5,AmandaPapa5,tweet
JillPiggott,sophiej28829161,non tweet
JillPiggott,jettica65,non tweet
JillPiggott,KarineOmry,non tweet
JillPiggott,hannahkauthor,non tweet
JillPiggott,CarolinaE1962,non tweet
JillPiggott,moodyforelpaso,non tweet
JillPiggott,RepWalle,non tweet
JillPiggott,SenRoyceWest,non tweet
JillPiggott,RepHaroldDutton,non tweet
JillPiggott,vote4ina,non tweet
JillPiggott,LauraMiers,non tweet
JillPiggott,JulianCastro,non tweet
JillPiggott,JoaquinCastrotx,non tweet
JillPiggott,ncadp,non tweet
JillPiggott,GovernorKayIvey,non tweet
always_oges,always_oges,tweet
MissionaryBLMM,NBA,non tweet
MissionaryBLMM,NFL,non tweet
MissionaryBLMM,MLB,non tweet
MissionaryBLMM,SPORTSCENTER,non tweet
MissionaryBLMM,espn,non tweet
MissionaryBLMM,StuartScott,non tweet
___africanchild,___africanchild,tweet
AACaragea,FitzInfo,non tweet
CHRISTLORD,CHRISTLORD,tweet
SoCalDoc,SoCalDoc,tweet
RevJenButler,RevJenButler,tweet
Lindsie_Rose,Lindsie_Rose,tweet
trashcansmell,DenverPolice,non tweet
katina_west,katina_west,tweet
WeRTheQuest,andrehenry,non tweet
WeRTheQuest,revdryono,non tweet
Reynanaturaleza,Blklivesmatter,non tweet
phillipmbailey,FBI,non tweet
phillipmbailey,courierjournal,non tweet
katina_west,katina_west,tweet
moh23321,Blklivesmatter,non tweet
information4U2,information4U2,tweet
evilduckling,Blklivesmatter,non tweet
phillipmbailey,courierjournal,non tweet
phillipmbailey,LMPD,non tweet
phillipmbailey,adwolfson,non tweet
MikeOwensArt,MikeOwensArt,tweet
RicardoDubcek,RicardoDubcek,tweet
2caleb2furious,2caleb2furious,tweet
Dara_BabyD,Blklivesmatter,non tweet
sheabutta_jpg,sheabutta_jpg,tweet
2caleb2furious,2caleb2furious,tweet
2caleb2furious,2caleb2furious,tweet
JohnathanPerk,JohnathanPerk,tweet
JohnathanPerk,JohnathanPerk,tweet
ArchaicAlly,ArchaicAlly,tweet
Myndela,Blklivesmatter,non tweet
divagk,CapehartJ,non tweet
zig_zag_zig_,zig_zag_zig_,tweet
G1G1Byers,Blklivesmatter,non tweet
weRwideopen,brianstelter,non tweet
weRwideopen,FBI,non tweet
weRwideopen,CNN,non tweet
weRwideopen,ABC,non tweet
weRwideopen,CBSPolitics,non tweet
weRwideopen,NBCNews,non tweet
funnygaydude,brianstelter,non tweet
funnygaydude,FBI,non tweet
funnygaydude,CNN,non tweet
funnygaydude,ABC,non tweet
funnygaydude,CBSPolitics,non tweet
funnygaydude,NBCNews,non tweet
thatgaykat,brianstelter,non tweet
thatgaykat,FBI,non tweet
thatgaykat,CNN,non tweet
thatgaykat,ABC,non tweet
thatgaykat,CBSPolitics,non tweet
thatgaykat,NBCNews,non tweet
MichaelACanty,brianstelter,non tweet
MichaelACanty,FBI,non tweet
MichaelACanty,CNN,non tweet
MichaelACanty,ABC,non tweet
MichaelACanty,CBSPolitics,non tweet
MichaelACanty,NBCNews,non tweet
singingfolife,brianstelter,non tweet
singingfolife,FBI,non tweet
singingfolife,CNN,non tweet
singingfolife,ABC,non tweet
singingfolife,CBSPolitics,non tweet
singingfolife,NBCNews,non tweet
ivey_mcclelland,ivey_mcclelland,tweet
MichaelACanty,brianstelter,non tweet
MichaelACanty,FBI,non tweet
Nvygrlusa1,Blklivesmatter,non tweet
BabiesR4,peachisyummy,non tweet
zig_zag_zig_,zig_zag_zig_,tweet
Lundy08,Lundy08,tweet
AdventComics,AdventComics,tweet
KathyObear,Blklivesmatter,non tweet
Lifeskills0,TheRoot,non tweet
joystreet,Blklivesmatter,non tweet
zig_zag_zig_,zig_zag_zig_,tweet
SilSterinPensel,shannonrwatts,non tweet
lokforwardangel,lokforwardangel,tweet
PamelaDolan,PamelaDolan,tweet
KidGalilee,CNN,non tweet
KidGalilee,MSNBC,non tweet
KidGalilee,CBSNews,non tweet
KidGalilee,JoeNBC,non tweet
KidGalilee,morningmika,non tweet
KidGalilee,ABC,non tweet
KidGalilee,JoeBiden,non tweet
KidGalilee,DNCWarRoom,non tweet
KidGalilee,AOC,non tweet
KidGalilee,IlhanMN,non tweet
KidGalilee,SenSchumer,non tweet
KidGalilee,RepAdamSchiff,non tweet
KidGalilee,wolfblitzer,non tweet
anniebovine,Blklivesmatter,non tweet
DedeLenfoire,imfrenchbaloo,non tweet
DedeLenfoire,imfrenchbaloo,non tweet
perfectingwell,Blklivesmatter,non tweet
lokforwardangel,lokforwardangel,tweet
bb111q,bb111q,tweet
ShomanWright,ShomanWright,tweet
wonderwomanism,wonderwomanism,tweet
WellstoneCntrCr,WellstoneCntrCr,tweet
BabiesR4,TeaPainUSA,non tweet
lokforwardangel,lokforwardangel,tweet
poundsign4life,poundsign4life,tweet
JoDunlap12,JoDunlap12,tweet
BLMLA,BLMLA,tweet
MissionaryBLMM,MissionaryBLMM,tweet
HomelandAfrika,jackonory3,non tweet
jeninwy,jeninwy,tweet
centamdisrupt,centamdisrupt,tweet
lokforwardangel,lokforwardangel,tweet
ImJoeGill,ImJoeGill,tweet
HomelandAfrika,jackonory3,non tweet
SHOEZANDMORE,SHOEZANDMORE,tweet
KingNavoh,KingNavoh,tweet
betterauds,SteezieMac2012,non tweet
HomelandAfrika,jackonory3,non tweet
BreweryBear,htownheadhunter,non tweet
BreweryBear,RecluseSociety,non tweet
BreweryBear,Ca89Mc,non tweet
BreweryBear,RivalRalph,non tweet
BreweryBear,GroHuts,non tweet
BreweryBear,dpakman,non tweet
BitgogC,SteezieMac2012,non tweet
charlie00980854,charlie00980854,tweet
charlie00980854,charlie00980854,tweet
ChristianSmilez,ChristianSmilez,tweet
suedanim,ForecasterEnten,non tweet
suedanim,BillKristol,non tweet
suedanim,POTUS,non tweet
suedanim,VP,non tweet
Chlaco_,Chlaco_,tweet
Amarotempo23,Amarotempo23,tweet
KidGalilee,JoeBiden,non tweet
KidGalilee,staceyabrams,non tweet
KidGalilee,RepGwenMoore,non tweet
KidGalilee,VanJones68,non tweet
KidGalilee,DNCWarRoom,non tweet
KidGalilee,SpeakerPelosi,non tweet
KidGalilee,JoeNBC,non tweet
KidGalilee,morningmika,non tweet
KidGalilee,JoyAnnReid,non tweet
KidGalilee,TheRevAl,non tweet
KidGalilee,chrislhayes,non tweet
DcSlumdog,DcSlumdog,tweet
jpclyons,johncardillo,non tweet
jpclyons,jfreewright,non tweet
InvestorCopy,SunnySkyes53,non tweet
InvestorCopy,MSNBC,non tweet
InvestorCopy,senatemajldr,non tweet
otiose94,adamzyglis,non tweet
mjc5577,waltshaub,non tweet
mjc5577,grey_sister,non tweet
gyptian_75,JoeBiden,non tweet
gyptian_75,JoeBiden,non tweet
AmeirMgeni,AmeirMgeni,tweet
VersitaleCamp,YouTube,non tweet
VersitaleCamp,Philthy_Money,non tweet
VersitaleCamp,EnDo612,non tweet
VersitaleCamp,DjCowboy64,non tweet
VersitaleCamp,madstreetmedia,non tweet
VersitaleCamp,DEPZ41,non tweet
VersitaleCamp,universalindie2,non tweet
Steph48Steph,Steph48Steph,tweet
DEPZ41,YouTube,non tweet
DEPZ41,Philthy_Money,non tweet
DEPZ41,DjCowboy64,non tweet
DEPZ41,FreakeyZeakey,non tweet
DEPZ41,CodaGrooves2,non tweet
nonlikeladyd,nonlikeladyd,tweet
AleyRose,AleyRose,tweet
DaddyDoggo5,Blklivesmatter,non tweet
__LAMark,CNN,non tweet
__LAMark,jaketapper,non tweet
__LAMark,MSNBC,non tweet
MochaTower,MochaTower,tweet
EngKelvin3,EngKelvin3,tweet
AliceRogue,johnpavlovitz,non tweet
AnnaVolodova,WarNotTheAnswer,non tweet
AnnaVolodova,I_Artorius,non tweet
AnnaVolodova,JoeBiden,non tweet
AnnaVolodova,WarNotTheAnswer,non tweet
AnnaVolodova,I_Artorius,non tweet
AnnaVolodova,JoeBiden,non tweet
L2H2a,L2H2a,tweet
KidGalilee,JoeBiden,non tweet
KidGalilee,DNCWarRoom,non tweet
KidGalilee,SpeakerPelosi,non tweet
KidGalilee,RepGwenMoore,non tweet
KidGalilee,VanJones68,non tweet
KidGalilee,staceyabrams,non tweet
MamaJane23,MamaJane23,tweet
Prison_Health,LivUniPress,non tweet
iidalovesniall,iidalovesniall,tweet
stark_hive,stark_hive,tweet
R_CP_Maverick,glogangjoseph,non tweet
R_CP_Maverick,glogangjoseph,non tweet
jpclyons,johncardillo,non tweet
jpclyons,johncardillo,non tweet
jpclyons,jfreewright,non tweet
danwibg,GW_WGSS,non tweet
danwibg,danwibg,tweet
danwibg,danwibg,tweet
blkseminarian,blkseminarian,tweet
pitch_toss,acnewsitics,non tweet
TN00Lights_,TN00Lights_,tweet
ESOFASH1,ESOFASH1,tweet
EJamAero,EJamAero,tweet
JoyousParadox,JoyousParadox,tweet
UrbanTake_001,UrbanTake_001,tweet
JeffersonandCo,AJustGeorgia,non tweet
JeffersonandCo,Georgia_NAACP,non tweet
JeffersonandCo,NewGAProject,non tweet
JeffersonandCo,ACLUofGA,non tweet
JeffersonandCo,southerncenter,non tweet
JeffersonandCo,BlackVotersMtr,non tweet
JeffersonandCo,WorkingFamilies,non tweet
JeffersonandCo,GA_STANDUP,non tweet
JeffersonandCo,UncleRUSH,non tweet
JeffersonandCo,DrBenChavis,non tweet
JeffersonandCo,Diddy,non tweet
JeffersonandCo,HigherHeights,non tweet
abesibe,abesibe,tweet
KenndaKJustice,KenndaKJustice,tweet
aroidsandcats,aroidsandcats,tweet
revsusansparta,RevJacquiLewis,non tweet
goldenladyp88,goldenladyp88,tweet
imgclothing,imgclothing,tweet
kendravanny,kendravanny,tweet
jajajajajada1,realDonaldTrump,non tweet
pinot2010,pinot2010,tweet
mzz_idgaf_ck,DanRather,non tweet
mzz_idgaf_ck,mzz_idgaf_ck,tweet
jolluxhart,jolluxhart,tweet
JoeBarri,JoeBarri,tweet
Rabbi_Dude,Rabbi_Dude,tweet
NosferatuVK,NosferatuVK,tweet
Tarey_A,ZainabSirad,non tweet
KingNavoh,KingNavoh,tweet
