source,target,content
DPSE0J,SMEthatsme,non tweet
DPSE0J,CyrusMMcQueen,non tweet
DPSE0J,BRCHeaven,non tweet
DPSE0J,revet_up,non tweet
DPSE0J,AfroBoPeep,non tweet
DPSE0J,unclesean,non tweet
DPSE0J,seriesfuse,non tweet
DPSE0J,Martaducq,non tweet
DPSE0J,catsraindance,non tweet
DPSE0J,PeterAarons,non tweet
DPSE0J,AnnaPernigo23,non tweet
DPSE0J,nm_armstrong,non tweet
DPSE0J,LesleyOliverA,non tweet
DPSE0J,Sense8fighter,non tweet
DPSE0J,mO_OseNme,non tweet
DPSE0J,SingingLehrerin,non tweet
DPSE0J,eitorittoru,non tweet
DPSE0J,DaniCC1,non tweet
DPSE0J,su__me,non tweet
DPSE0J,AmelieVukolak,non tweet
DPSE0J,SN00PYW00,non tweet
DPSE0J,suninnies,non tweet
dwilliams1210,SenSanders,non tweet
quiqonky,quiqonky,tweet
callmenury_,callmenury_,tweet
j_kozel96,j_kozel96,tweet
AnneHadnett,AnneHadnett,tweet
CarnegieAaron,RepMaxineWaters,non tweet
CarnegieAaron,SpeakerPelosi,non tweet
CarnegieAaron,CarlHeastie,non tweet
CarnegieAaron,jamaaltbailey,non tweet
CarnegieAaron,RepEliotEngel,non tweet
LindaSoars,LindaSoars,tweet
atljrep,atljrep,tweet
ahgaseslight,ahgaseslight,tweet
gablos70,gablos70,tweet
Mykel_daDonn,Mykel_daDonn,tweet
jazmin0809,jazmin0809,tweet
slipperyhero,HurdOnTheHill,non tweet
slipperyhero,gop,non tweet
slipperyhero,TimScottSC,non tweet
TracyG_Dnp,TracyG_Dnp,tweet
brucebookman,brucebookman,tweet
zacck86,zacck86,tweet
TheHeretric,Baron_Von_Milk,non tweet
TheCuriousPlate,TheCuriousPlate,tweet
Izzy_RedGay,BTS_twt,non tweet
SaiaStacy,LindaWittmann,non tweet
SaiaStacy,wilykim,non tweet
SaiaStacy,MathIntegrATOR,non tweet
SaiaStacy,MrsFoster119,non tweet
SaiaStacy,ReneeHoffecker,non tweet
SaiaStacy,4Belton,non tweet
ejmcgill24,ejmcgill24,tweet
QUARTZ45,QUARTZ45,tweet
miguelparpadeos,miguelparpadeos,tweet
CremeDeLaBelle,CremeDeLaBelle,tweet
tonis_diary,SjuzaSujan,non tweet
tonis_diary,Keabetsoe__,non tweet
tonis_diary,PearlThusi,non tweet
OBeirnekids,maddy5lev,non tweet
solwrestles,sesamestreet,non tweet
DominiqueYFrost,LeadersOfColor_,non tweet
pav_jac,pav_jac,tweet
TashaXXRollins,Erica29405,non tweet
TashaXXRollins,MrsGrimesGrant,non tweet
TashaXXRollins,michonnesokoye,non tweet
kpipa,babyhotsauce,non tweet
Joey_Crispin,Joey_Crispin,tweet
Ivys_Rain_Bo,USATODAY,non tweet
BerkshireBee,princemjjjaxon,non tweet
KnightWing19,KnightWing19,tweet
HonestLevine,SeanParnellUSA,non tweet
HonestLevine,realDonaldTrump,non tweet
CherylMorrisW,CherylMorrisW,tweet
carwseattle,carwseattle,tweet
baixadagua2,baixadagua2,tweet
wayne_wealth,wayne_wealth,tweet
TXWebPerf,TXWebPerf,tweet
BlueDaysAhead,BlueDaysAhead,tweet
scsstrang,scsstrang,tweet
_CelloTurtle99_,_CelloTurtle99_,tweet
osriggle,osriggle,tweet
FMScrapbook,FMScrapbook,tweet
PeterS_Tech,PeterS_Tech,tweet
RukwezaChica,RukwezaChica,tweet
DeathOfGeese,DeathOfGeese,tweet
willians_fern,willians_fern,tweet
bennettulmer,State_CollegePA,non tweet
bennettulmer,penn_state,non tweet
AileenVogelvang,hourofpower,non tweet
AileenVogelvang,Dstraw18,non tweet
AileenVogelvang,VoicesOfHopeCC,non tweet
Aracelibh96,MaceoPersson,non tweet
BrightonBDS,BrightonBDS,tweet
COJ_1,COJ_1,tweet
_sophiedyson,_sophiedyson,tweet
theonlyqqq,theonlyqqq,tweet
khekheLabiscuit,khekheLabiscuit,tweet
domidellacha,haleytalbotnbc,non tweet
MariaNo86734992,MariaNo86734992,tweet
SGV_STARK,realDonaldTrump,non tweet
KentuckyGoddess,KentuckyGoddess,tweet
Spamdalorian,Spamdalorian,tweet
freudfuentes8,freudfuentes8,tweet
forrestfire101,forrestfire101,tweet
Sota_Toma,Sota_Toma,tweet
fArinze5,AloyEjimakor,non tweet
Aliceliverpool,Aliceliverpool,tweet
callmenury_,callmenury_,tweet
missy_steak,GuyFieri,non tweet
Pinhodany,Pinhodany,tweet
cocoem7,cocoem7,tweet
bakes_the,bakes_the,tweet
FernLoverAT01,FernLoverAT01,tweet
maztalks_,maztalks_,tweet
queenoftheringg,queenoftheringg,tweet
jmrob,jmrob,tweet
PUREBLYSS,PUREBLYSS,tweet
Fifty1stState,LiberalViewer,non tweet
KellyBreitbach,KellyBreitbach,tweet
AmbeRiverA,kimlatricejones,non tweet
tororogirl40,GeorgeTakei,non tweet
carwseattle,carwseattle,tweet
fleuryest,PureMichGirl,non tweet
DateDateline,DateDateline,tweet
b_lane2,b_lane2,tweet
LoveCNW,LoveCNW,tweet
ava_dealva,ava_dealva,tweet
Likhita_Y,Likhita_Y,tweet
kanyebearhiphop,kanyebearhiphop,tweet
theblackblueprt,theblackblueprt,tweet
1wayIrv,1wayIrv,tweet
BaykanDildar,BaykanDildar,tweet
RICKYPALOMINO,RICKYPALOMINO,tweet
JoeBroder3,JoeBroder3,tweet
gwynniemae,gwynniemae,tweet
SarahRosina99,repubtim,non tweet
SarahRosina99,omareatcookie,non tweet
SarahRosina99,eGOmarine,non tweet
SarahRosina99,KaitMarieox,non tweet
JPeteRock,JPeteRock,tweet
not_the_sheep,PalayeRoyale,non tweet
chaserson,chaserson,tweet
serena__42,serena__42,tweet
viva_unida,PSOE,non tweet
viva_unida,sanidadgob,non tweet
SiriusMemoFx,SiriusMemoFx,tweet
siriusbrown007,siriusbrown007,tweet
IndivisibleLNH,IndivisibleLNH,tweet
PrplScrubsCHPN,PrplScrubsCHPN,tweet
Bellazing,Bellazing,tweet
GeorgeSchirra,GeorgeSchirra,tweet
FzsyedMd,FzsyedMd,tweet
pepesgrandma,pepesgrandma,tweet
on_the_one,on_the_one,tweet
marionsd,marionsd,tweet
InquiringMindGA,realDonaldTrump,non tweet
BigBusyBr,CapehartJ,non tweet
zoketi,zoketi,tweet
odetomedusa,odetomedusa,tweet
DockerMia,DockerMia,tweet
mtilltheend,mtilltheend,tweet
Bonkuba,Bonkuba,tweet
WestMcNichols,drewbrees,non tweet
haleema__a,haleema__a,tweet
joexhunt,joexhunt,tweet
elijahbelle24,elijahbelle24,tweet
TymberleeHill,TymberleeHill,tweet
_ishanair_,_ishanair_,tweet
TabbyWindsor8,njdotcom,non tweet
ChiefChachi_YPD,ChiefChachi_YPD,tweet
lineysworld,lineysworld,tweet
FlaDems,FlaDems,tweet
DnDiapers_,louisvillemayor,non tweet
Teri_16,Teri_16,tweet
SKEMEDOLLA,SKEMEDOLLA,tweet
MyVPoint,MyVPoint,tweet
threader,CrzyCreoleMommy,non tweet
MtchstckSkltns,ComptonCowboys,non tweet
MtchstckSkltns,USequestrian,non tweet
HenryCavillPo,HenryCavillPo,tweet
dodi_elmahdy,dodi_elmahdy,tweet
simmigoomer,simmigoomer,tweet
CurtHarrison_63,CurtHarrison_63,tweet
SoPictureThis,SoPictureThis,tweet
JadeneAngela,JadeneAngela,tweet
nihal_mubarak,nihal_mubarak,tweet
_StephenMc,SenseiPSK,non tweet
_StephenMc,Dusky193,non tweet
_StephenMc,0scar__5,non tweet
LisiUBEEM,Sifill_LDF,non tweet
TheJudg89749625,YouTube,non tweet
TheRealAlyrog,realDonaldTrump,non tweet
SnarkyAsEver22,GinoKusa,non tweet
SGV_STARK,realDonaldTrump,non tweet
GableShari,MittRomney,non tweet
findingme888,Joviaaaa_xo,non tweet
P_regino,P_regino,tweet
DefundPd,DefundPd,tweet
DonaldTrumpNyet,SenTomCotton,non tweet
DonaldTrumpNyet,realDonaldTrump,non tweet
pavitarmann,jakeyt23,non tweet
lelah_lah,lelah_lah,tweet
wusa9,MittRomney,non tweet
wusa9,washingtonpost,non tweet
Big6domino,Big6domino,tweet
Geo_Is_Pissed,SenatorRomney,non tweet
Geo_Is_Pissed,senatemajldr,non tweet
Geo_Is_Pissed,LindseyGrahamSC,non tweet
the7views,the7views,tweet
JUSTCHILLY,YAYAMARTINEZ,non tweet
JUSTCHILLY,KevinMcCabeFSAZ,non tweet
JUSTCHILLY,STRAWBERRYradio,non tweet
Mushahidpathan5,Mushahidpathan5,tweet
regeneracion_r,regeneracion_r,tweet
hasbil80,hasbil80,tweet
ianhunter121,Tanoookey,non tweet
Holly2360,charliekirk11,non tweet
Jackie_Rabbit_,Jackie_Rabbit_,tweet
lkuczma,johncusack,non tweet
Rogue_Leia_,realDonaldTrump,non tweet
ZeccaWelther,ZeccaWelther,tweet
CatalinoMares,CatalinoMares,tweet
onlyongracexm,onlyongracexm,tweet
joeyayoub,joeyayoub,tweet
NatTremb_,NatTremb_,tweet
sheamicheal1,sheamicheal1,tweet
calscocktail,Red_RedDesertM,non tweet
calscocktail,LifeAsAdrianna,non tweet
calscocktail,xojessicaarosee,non tweet
calscocktail,BrittanyMarie0x,non tweet
calscocktail,MJ_Santii,non tweet
calscocktail,iamMimiChelles,non tweet
calscocktail,Suziealto,non tweet
calscocktail,kingofthecentre,non tweet
calscocktail,AGuyNamedMacks,non tweet
calscocktail,y2stump,non tweet
calscocktail,jnxnvr,non tweet
calscocktail,naeusername,non tweet
calscocktail,rbonne1,non tweet
calscocktail,Hamanicart617,non tweet
calscocktail,MyKicksAreMyFix,non tweet
calscocktail,EllisMbeh,non tweet
calscocktail,NYCDemonDiva,non tweet
calscocktail,DamianG347,non tweet
calscocktail,DavKind76,non tweet
calscocktail,FlashPMC,non tweet
calscocktail,GameOfAnt,non tweet
calscocktail,laur_alyssa,non tweet
calscocktail,BigHec217,non tweet
calscocktail,INDIE_DustyDave,non tweet
calscocktail,mmpalmer429,non tweet
calscocktail,rosieex3,non tweet
calscocktail,HanOrNah,non tweet
calscocktail,forthewein,non tweet
calscocktail,hiheloitslauren,non tweet
calscocktail,brittx28,non tweet
calscocktail,caleigh2000,non tweet
calscocktail,arii_ello,non tweet
calscocktail,tbfh_sam,non tweet
calscocktail,fooolishlyifall,non tweet
calscocktail,SavSOS_,non tweet
calscocktail,colorblindIover,non tweet
calscocktail,redredesertt,non tweet
calscocktail,fakesosmikey,non tweet
calscocktail,beyzathecreator,non tweet
calscocktail,mmdcmr,non tweet
calscocktail,wildfIowerlou,non tweet
calscocktail,cth5sos,non tweet
ourafricaness,ourafricaness,tweet
store_justice,store_justice,tweet
KeithRobison14,MittRomney,non tweet
wetheridge28,soompi,non tweet
carla_j_myers,carla_j_myers,tweet
nykia26,nykia26,tweet
GoBuckeyes19,GoBuckeyes19,tweet
UmEmilyTweets,UmEmilyTweets,tweet
BringtoaBoyle_,BringtoaBoyle_,tweet
1HermitCrab,1HermitCrab,tweet
Thea2326,Thea2326,tweet
EliLikesRice,EliLikesRice,tweet
SebastianDanzig,SebastianDanzig,tweet
CrzyCreoleMommy,CrzyCreoleMommy,tweet
BoiseResists,BoiseResists,tweet
openletterbot,govpritzker,non tweet
GermenDon,aramfit,non tweet
Arriadna,Rafael81307388,non tweet
Arriadna,QuickTake,non tweet
ija6678,MittRomney,non tweet
DrNoelHealy,DrNoelHealy,tweet
SARAHPALMERsp,SARAHPALMERsp,tweet
bluntvee,JSStuart05,non tweet
bluntvee,PopeyesChicken,non tweet
openletterbot,MikeCrapo,non tweet
openletterbot,SenatorRisch,non tweet
openletterbot,RepRussFulcher,non tweet
KirstiKarttunen,KirstiKarttunen,tweet
jerryMassloII,DesmondTsuga,non tweet
jerryMassloII,pearldolphin,non tweet
jerryMassloII,TzavierRJ,non tweet
jerryMassloII,DaveScheidt,non tweet
jerryMassloII,teoxandra,non tweet
TaotaoTasi,TaotaoTasi,tweet
b_lane2,b_lane2,tweet
ACAviationUK,huss_cani,non tweet
JimmothytheGrey,JimmothytheGrey,tweet
makeitfeelover,makeitfeelover,tweet
SaiaStacy,RVPREP_Director,non tweet
SaiaStacy,lsaboPHS,non tweet
SaiaStacy,CharlesStSchool,non tweet
SaiaStacy,Lessons_by_Liz,non tweet
SaiaStacy,TheCounselorCh1,non tweet
SaiaStacy,DelancoDragons,non tweet
mammanmamouth,mammanmamouth,tweet
MattBrandtATC,MattBrandtATC,tweet
MrsSemitekolos,PorscheShanelle,non tweet
Melinda15858273,DonaldJTrumpJr,non tweet
Melinda15858273,drg0221972,non tweet
Melinda15858273,realDonaldTrump,non tweet
Melinda15858273,realDonaldTrump,non tweet
Melinda15858273,SenatorRomney,non tweet
TonyJordan65,bostontweaparty,non tweet
2down2clown,2down2clown,tweet
drstacysmall,YouTube,non tweet
drstacysmall,wusa9,non tweet
evanluls,evanluls,tweet
mOvOmnivisiOn,LCI,non tweet
BettyKPIX,KPIXtv,non tweet
JoEforever91,JonTheDon_,non tweet
_wabzino,_wabzino,tweet
liliandlee,liliandlee,tweet
carwseattle,carwseattle,tweet
El_Rond_Hubbard,El_Rond_Hubbard,tweet
hazheer_awhadi,hazheer_awhadi,tweet
Lamourna5,fascinatorfun,non tweet
Lamourna5,SpanishDan1,non tweet
Lamourna5,BBradley_Mans,non tweet
Teemi_Teee,Teemi_Teee,tweet
king2fast_,king2fast_,tweet
juniperJones0,juniperJones0,tweet
Julianyc422Shaw,jimdao,non tweet
Julianyc422Shaw,RubensteinAdam,non tweet
Julianyc422Shaw,nytopinion,non tweet
Julianyc422Shaw,NBA,non tweet
Whallachers,Whallachers,tweet
poppy_keogh,poppy_keogh,tweet
DIacovelli,DIacovelli,tweet
Topps1988,Topps1988,tweet
david_a_garcia,realDonaldTrump,non tweet
MsEntropy,MsEntropy,tweet
sharpe_way,sharpe_way,tweet
Liu_kang202,Liu_kang202,tweet
jusdebbie,jusdebbie,tweet
CausaJusta1,CausaJusta1,tweet
amberaaliyahh,tetedolIs,non tweet
germanbini,germanbini,tweet
Evrythngcnts,CoachMHolcomb,non tweet
Evrythngcnts,CoachFWilliams,non tweet
Evrythngcnts,Coach_Rod_,non tweet
Evrythngcnts,YogiRoth,non tweet
Evrythngcnts,AlexRoberts10,non tweet
Evrythngcnts,Coach_Leach,non tweet
Evrythngcnts,CoachEdgar2,non tweet
sharkthang,AP,non tweet
sharkthang,brianrayguitar,non tweet
MAZEOFMINLIX,MAZEOFMINLIX,tweet
_dulcieturner_,_dulcieturner_,tweet
DontForget2Move,adrianfine,non tweet
DontForget2Move,PaloAltoPolice,non tweet
DontForget2Move,cityofpaloalto,non tweet
KristianTice,KristianTice,tweet
bthenry,bthenry,tweet
BrexitBin,BrexitBin,tweet
Lloydhart13,Lloydhart13,tweet
Smartassicus,Smartassicus,tweet
JakeyNormy,JakeyNormy,tweet
SGV_STARK,realDonaldTrump,non tweet
nevasha,ClintSmithIII,non tweet
PeteForsyth,PeteForsyth,tweet
SimonAndBaz76,Change,non tweet
SerpaLerpa,SerpaLerpa,tweet
BicalhoMarcello,BicalhoMarcello,tweet
KarmaPoliceA1,mrjamesob,non tweet
SonyPSCommunity,SonyPSCommunity,tweet
mcongerton2,mcongerton2,tweet
tukakimatt,Blklivesmatter,non tweet
tukakimatt,moanatribe,non tweet
tukakimatt,hrhtamaki,non tweet
tukakimatt,Mihi_Forbes,non tweet
tukakimatt,TeAo_Official,non tweet
AlexOsbourneGa1,AlexOsbourneGa1,tweet
callmenury_,callmenury_,tweet
lauramarsh70,scotgov,non tweet
lauramarsh70,NicolaSturgeon,non tweet
UofAnum1,UofAnum1,tweet
rosiegander,rosiegander,tweet
Life_In_The_USA,MittRomney,non tweet
Just1Reba,Just1Reba,tweet
wmusocial,wmusocial,tweet
mamamusey,allisonpearson,non tweet
Weegie_Graeme,Weegie_Graeme,tweet
ShadesLI,miyajones1996,non tweet
iiLoveMarrs,iiLoveMarrs,tweet
DrGeorge_MU,DrGeorge_MU,tweet
FacundoOque,FacundoOque,tweet
mssydchas,mssydchas,tweet
Phantom_Los305,Sethrogen,non tweet
menghu_nankuru,menghu_nankuru,tweet
bakedbabyfran,PlayApex,non tweet
michelemeyer,michelemeyer,tweet
Rayyologyy,Rayyologyy,tweet
WANGBO1030,ValenteKarolina,non tweet
WANGBO1030,MitchellNas,non tweet
WANGBO1030,nathandao1109,non tweet
WANGBO1030,alivia_wang,non tweet
WANGBO1030,WANGBO1030,tweet
WANGBO1030,lotteellis,non tweet
shanymp,shanymp,tweet
cotmnbrwn,cotmnbrwn,tweet
kerima_cevik,kerima_cevik,tweet
paula_mahon,paula_mahon,tweet
Tropic_Guru,Tropic_Guru,tweet
Jah_868,Jah_868,tweet
rustykidneys,rustykidneys,tweet
fimblvetr,fimblvetr,tweet
yourmom11062258,yourmom11062258,tweet
LASDBaySac,hbarnes,non tweet
spiritmoon7,spiritmoon7,tweet
calenev,SenatorRomney,non tweet
BigWizardEnergy,BigWizardEnergy,tweet
DenzelMichaelUk,DenzelMichaelUk,tweet
gopal_div,jeremiah4north,non tweet
gopal_div,MercedesBenzUSA,non tweet
Khristinbel,Khristinbel,tweet
morethanbody,morethanbody,tweet
SOCRATESRALIS,SOCRATESRALIS,tweet
WillemBod,hannah_natanson,non tweet
WillemBod,WhiteHouse,non tweet
ladyinred5,BBCWorld,non tweet
ladyinred5,MSF_USA,non tweet
ladyinred5,WHO,non tweet
ladyinred5,UN,non tweet
ladyinred5,PeaceCorps,non tweet
ladyinred5,Canada,non tweet
ladyinred5,UNHumanRights,non tweet
ladyinred5,SpeakerPelosi,non tweet
ladyinred5,RepAdamSchiff,non tweet
LoandBeholdNC,LoandBeholdNC,tweet
ACAviationUK,ACAviationUK,tweet
TheGoodBean2,TheGoodBean2,tweet
DuShawnGreen1,Sylvergunner,non tweet
later_d,GodsNotBlind1,non tweet
later_d,RealCandaceO,non tweet
ImMeHooYou,ImMeHooYou,tweet
G_KimbroughJr,G_KimbroughJr,tweet
skullycock,MittRomney,non tweet
JessieTG1997,realDonaldTrump,non tweet
OlaJaggers,OlaJaggers,tweet
KaiSherman3,realDonaldTrump,non tweet
itslee83,itslee83,tweet
johannawomann,johannawomann,tweet
soupermatic,StreamerHubGG,non tweet
soupermatic,ColorOfChange,non tweet
LangstonAli1,jelani9,non tweet
docmlg,jannarden,non tweet
michaelaustin22,michaelaustin22,tweet
still_NunyaDB,bendashper,non tweet
schmedo,schmedo,tweet
carolemos13,carolemos13,tweet
JimboKnowsATL,nflcommish,non tweet
KGuile_,ChickfilA,non tweet
LV_doeshair,LV_doeshair,tweet
BenPMorin,SenatorCollins,non tweet
topgaynewz,topgaynewz,tweet
danhellsing86,senatemajldr,non tweet
KCJ_Swish,KCJ_Swish,tweet
terewala1,RealBillRussell,non tweet
terewala1,MSNBC,non tweet
terewala1,BostonGlobe,non tweet
bforboss9,bforboss9,tweet
bunson26,bunson26,tweet
ZeroRamos1912,ZeroRamos1912,tweet
Samiya77,sal2nd,non tweet
ThopterAssembly,ThopterAssembly,tweet
polymerreaction,DRMacFarlane,non tweet
polymerreaction,AthinaAnastasa1,non tweet
polymerreaction,philcandrews,non tweet
polymerreaction,Cameron_grp,non tweet
polymerreaction,polyharrisson,non tweet
kandisnz,MittRomney,non tweet
StacyH90,StacyH90,tweet
Sylenri,Sylenri,tweet
carwseattle,carwseattle,tweet
ancestoraware,ancestoraware,tweet
LeonFunking,LeonFunking,tweet
mzT08,mzT08,tweet
toyaparks,toyaparks,tweet
dark4181,vexedinthecity,non tweet
dark4181,justinamash,non tweet
dark4181,LPNational,non tweet
SnapbackOtter,SnapbackOtter,tweet
seanjmcneill,seanjmcneill,tweet
juliecasperroth,juliecasperroth,tweet
49erbainergal,49erbainergal,tweet
BethGorman12,BethGorman12,tweet
Sachin_Sahel,Sachin_Sahel,tweet
bigoffthapark9,BleacherReport,non tweet
bigoffthapark9,brgridiron,non tweet
ourafricaness,ourafricaness,tweet
JacquelynTKing1,AFVofficial,non tweet
JacquelynTKing1,ABCNetwork,non tweet
JacquelynTKing1,Disney,non tweet
NimsObungeUK,YouTube,non tweet
amikmishere,AuroraPD,non tweet
amikmishere,APDChiefWilson,non tweet
fwks7841,fwks7841,tweet
ALoveableHuman,ALoveableHuman,tweet
cocobun_x,cocobun_x,tweet
dark_sun42,dark_sun42,tweet
SGV_STARK,realDonaldTrump,non tweet
WiserGamer,WiserGamer,tweet
solobasssteve,AlexSkolnick,non tweet
seeemkay1,seeemkay1,tweet
IceMetalPunk,IceMetalPunk,tweet
trcoopersaxe,TheJohnFinch,non tweet
trcoopersaxe,KTHopkins,non tweet
3k_ellis,3k_ellis,tweet
AshleyEssie24,Bearemy_,non tweet
BylliCrayone,BylliCrayone,tweet
LauraBabcock,LauraBabcock,tweet
Theoladeledada,Theoladeledada,tweet
BuzzAmerique,BuzzAmerique,tweet
TylerLizola,TylerLizola,tweet
___TomAss,sabrina_1126,non tweet
___TomAss,susi_mald20,non tweet
___TomAss,Msmariahbiebs1,non tweet
___TomAss,Adripickles17,non tweet
___TomAss,iamsel_,non tweet
___TomAss,zulyhoes,non tweet
___TomAss,d3advenus,non tweet
___TomAss,faiIedaborti0n,non tweet
___TomAss,giannarenaee,non tweet
___TomAss,nypsx,non tweet
___TomAss,glxykayla,non tweet
___TomAss,kassetteplayer,non tweet
___TomAss,prettytittyjen,non tweet
___TomAss,ccandleboyy,non tweet
___TomAss,Infarad,non tweet
___TomAss,kksrBLM,non tweet
___TomAss,michaeljay347,non tweet
___TomAss,destinyjtorres,non tweet
___TomAss,Elianvillegas69,non tweet
___TomAss,_jesusgal_,non tweet
___TomAss,mializzete,non tweet
___TomAss,_victoryuh_,non tweet
___TomAss,yesitsivette,non tweet
___TomAss,alirmz19,non tweet
___TomAss,rarity_free,non tweet
___TomAss,daryellag,non tweet
___TomAss,zitlalit9,non tweet
___TomAss,FerGrmz,non tweet
OneAbsurdLife,Vikings,non tweet
OneAbsurdLife,NFL,non tweet
OneAbsurdLife,Kaepernick7,non tweet
OneAbsurdLife,StarTribune,non tweet
snazzy_pablo,snazzy_pablo,tweet
AlessandraVaron,AlessandraVaron,tweet
Chyna87234705,YourAnonCentral,non tweet
LazarusMordekai,LazarusMordekai,tweet
adans_99,adans_99,tweet
julie_arcand,hannah_natanson,non tweet
julie_arcand,MittRomney,non tweet
KingBizzell,tonetalks,non tweet
raeghenn,raeghenn,tweet
bazaar_brit,lucyOSD20,non tweet
bazaar_brit,DrRosena,non tweet
tempin_n_pimpin,GAFollowers,non tweet
ArthurRN4,johnKamau1,non tweet
ArthurRN4,dailynation,non tweet
vcvaliants,CoachMikeWolf,non tweet
vcvaliants,CoachAker,non tweet
vcvaliants,CoachDuman,non tweet
vcvaliants,justobserving5,non tweet
perrierizzo,perrierizzo,tweet
RGovernator,EstulinDaniel,non tweet
Nityalakshmi,TulsiGabbard,non tweet
Nityalakshmi,KamalaHarris,non tweet
Nityalakshmi,Oprah,non tweet
Nityalakshmi,MichelleObama,non tweet
tank_skin666,tank_skin666,tweet
DragonMgmt,DragonMgmt,tweet
LorraineNiba,LorraineNiba,tweet
EGMorenoR,EGMorenoR,tweet
sooninactiv,sooninactiv,tweet
RTVyourway,RTVyourway,tweet
puresoulbailey,pure_bailey,non tweet
According2Luke,jaketapper,non tweet
According2Luke,CNNSotu,non tweet
According2Luke,NSBAPublicEd,non tweet
According2Luke,NEAToday,non tweet
_ks_l,barbanismo,non tweet
_ks_l,kemiando,non tweet
_ks_l,jnascim,non tweet
f17odo,f17odo,tweet
Dean_Is_Batman,pritipatel,non tweet
itszahrahabib,itszahrahabib,tweet
jaimeleelord,PghPublicSafety,non tweet
moi__87,moi__87,tweet
RandyS0725,AustinLynch88,non tweet
RandyS0725,ABC7News,non tweet
RodCarefree,RodCarefree,tweet
dtwohig,TownofMedfield,non tweet
MuinteoirEimz,PrimEdTeacher,non tweet
CriticalThoug14,CriticalThoug14,tweet
FADEDT0FIGHT,joewoahy,non tweet
abbasabbasky,abbasabbasky,tweet
CraicHo,CraicHo,tweet
JamesMelville,JamesMelville,tweet
drkarenedge,GeorgeThePoet,non tweet
drkarenedge,krishgm,non tweet
drkarenedge,Channel4News,non tweet
jstnwes,postmates,non tweet
melaniegaskin,melaniegaskin,tweet
SCARLETBARN3S,MUSlCFORCHARS,non tweet
toyaparks,toyaparks,tweet
GusWatanabe,tsnotoole,non tweet
patndapot,hodakotb,non tweet
patndapot,TheEllenShow,non tweet
patndapot,RachaelRayShow,non tweet
patndapot,KellyClarksonTV,non tweet
patndapot,TamronHallShow,non tweet
patndapot,tamronhall,non tweet
KSTech1,KSTech1,tweet
caitmurquhart,CityofStJohns,non tweet
caitmurquhart,DannyBreenNL,non tweet
caitmurquhart,Sheilagholeary,non tweet
caitmurquhart,DeanneStapleto2,non tweet
caitmurquhart,HopeforWard2,non tweet
caitmurquhart,jamiekorab,non tweet
caitmurquhart,ianfroude,non tweet
caitmurquhart,mmburton,non tweet
caitmurquhart,DaveLaneTweets,non tweet
caitmurquhart,SandyHAtLarge,non tweet
caitmurquhart,DebbieHanlon1,non tweet
caitmurquhart,CityofStJohns,non tweet
HRE_Wheels,HRE_Wheels,tweet
RabbiU5,RabbiU5,tweet
dark4181,District7,non tweet
dark4181,justinamash,non tweet
dark4181,LPNational,non tweet
CARLEARA,CARLEARA,tweet
rosexZee,DMVBlackLives,non tweet
BalochSami,JustinTrudeau,non tweet
BalochSami,kady,non tweet
BalochSami,ipoliticsca,non tweet
SmajoBeso,SmajoBeso,tweet
goodlkras1,AliVelshi,non tweet
goodlkras1,NAACP,non tweet
goodlkras1,splcenter,non tweet
goodlkras1,NationalAction,non tweet
goodlkras1,TheRevAl,non tweet
goodlkras1,RevDrBarber,non tweet
goodlkras1,UniteThePoor,non tweet
goodlkras1,BlackBCouncil,non tweet
BrydgesCoach,coachsower,non tweet
BrydgesCoach,coachcandace22,non tweet
BrydgesCoach,CapitalHoops,non tweet
BrydgesCoach,maxwelleleven,non tweet
BrydgesCoach,ladylionshoops,non tweet
BrydgesCoach,CHS_GirlsHoops,non tweet
VAltimari,VAltimari,tweet
TheLoloDown,realDonaldTrump,non tweet
TheLoloDown,RonnyJackson4TX,non tweet
DrBryanTuten,BarnerKowollik,non tweet
DrBryanTuten,CAMD_Stenzel,non tweet
DrBryanTuten,PalliThordarson,non tweet
DrBryanTuten,polymerreaction,non tweet
DrBryanTuten,AthinaAnastasa1,non tweet
DrBryanTuten,la_warren,non tweet
DrBryanTuten,EvaBlascoPo,non tweet
DrBryanTuten,LukeConnal,non tweet
DrBryanTuten,kate_jolliffe,non tweet
DrBryanTuten,ChalkerChem,non tweet
DrBryanTuten,HendrikFrisch,non tweet
DrBryanTuten,torietots_,non tweet
DrBryanTuten,JSextonMPH,non tweet
DrBryanTuten,Nate_PolySci,non tweet
DrBryanTuten,JColeChem,non tweet
RogersKennethJ,RogersKennethJ,tweet
bulentm,bulentm,tweet
MODTV,MODTV,tweet
MimiTexasAngel,MimiTexasAngel,tweet
dark_sun42,dark_sun42,tweet
MichelleAsci,MichelleAsci,tweet
coffee_jackie59,coffee_jackie59,tweet
happycatfit,inside_moritz,non tweet
SGV_STARK,realDonaldTrump,non tweet
SGV_STARK,nytimes,non tweet
SGV_STARK,TomCottonAR,non tweet
7NewsPerth,MathiasCormann,non tweet
anthonycanter2,anthonycanter2,tweet
cruzangurls,cruzangurls,tweet
lattesaiki,hotboydazai,non tweet
DemDeath,DemDeath,tweet
_ks_l,kemiando,non tweet
MissHellTX,MissHellTX,tweet
MT_Strat,MariannaSpring,non tweet
MT_Strat,BBCNews,non tweet
Reed_Begley,Gladstone_66,non tweet
Reed_Begley,Bitchell53,non tweet
