source,target,content
shikhahamilton,shikhahamilton,tweet
QuadZillaPDX,SpeakerPelosi,non tweet
tonyseymour,tonyseymour,tweet
MissDeniCameron,POTUS,non tweet
HaidaPrincess,HaidaPrincess,tweet
SyzygialCorvid,SyzygialCorvid,tweet
svsparks,svsparks,tweet
jassogne,HLN_BE,non tweet
jassogne,HLN_BE,non tweet
KlyxFR,PlayApex,non tweet
Mindsoupmusic,Mindsoupmusic,tweet
Aurelian_Wolf,nbcnews,non tweet
AugustinaEliza,AugustinaEliza,tweet
DrNRedmond,DrNRedmond,tweet
MarcyBones64,MarcyBones64,tweet
Temptress26,Temptress26,tweet
lohdamian,TorinoFC1906_En,non tweet
MsArielKnox,DavidCornDC,non tweet
MsArielKnox,MrJonCryer,non tweet
trill_jus,trill_jus,tweet
mjcoxall,mjcoxall,tweet
canonwomange,Newsweek,non tweet
canonwomange,MoveOn,non tweet
DrJDrooghaag,LewisHamilton,non tweet
DrJDrooghaag,Dahl_Consult,non tweet
DrJDrooghaag,robmay70,non tweet
DrJDrooghaag,fogle_shane,non tweet
DrJDrooghaag,AlaricAloor,non tweet
DrJDrooghaag,archonsec,non tweet
DrJDrooghaag,AdamRogers2030,non tweet
DrJDrooghaag,baski_LA,non tweet
DrJDrooghaag,AkwyZ,non tweet
DrJDrooghaag,alcgroup,non tweet
DrJDrooghaag,Victoryabro,non tweet
DrJDrooghaag,sallyeaves,non tweet
DrJDrooghaag,mvollmer1,non tweet
DrJDrooghaag,GeekOnTheLoose,non tweet
DrJDrooghaag,Fabriziobustama,non tweet
DrJDrooghaag,Xbond49,non tweet
SokoFotohaus,SokoFotohaus,tweet
Impeachminttea,Impeachminttea,tweet
George00694686,George00694686,tweet
AyaALNamee,AyaALNamee,tweet
yasu_yasuno_sa,yasu_yasuno_sa,tweet
SimplyME_Born,lee_skipper,non tweet
SimplyME_Born,BleacherReport,non tweet
SimplyME_Born,jackie_bam,non tweet
bill_klingbeil,YouTube,non tweet
kdrich21,kdrich21,tweet
john31283706,SenJoniErnst,non tweet
southpawsoc,southpawsoc,tweet
MoviesMoose,MoviesMoose,tweet
olawaleneat,olawaleneat,tweet
gazzaladra_la,gazzaladra_la,tweet
MimiTexasAngel,MimiTexasAngel,tweet
ultras_antifaa,ultras_antifaa,tweet
dswt28,GivingCycle,non tweet
NitangaSteven,NitangaSteven,tweet
two_david2,two_david2,tweet
Dr_R_Strange,Dr_R_Strange,tweet
ItsMeRizoy,Chicago_Roy,non tweet
AndrewRCummings,AndrewRCummings,tweet
js1961,w_terrence,non tweet
js1961,realDonaldTrump,non tweet
playspor,playspor,tweet
albamarinamessa,EDWARDKALLON5,non tweet
AceOfYourHeart,AceOfYourHeart,tweet
java_junkie34,java_junkie34,tweet
PastorCalvinJ_,PastorCalvinJ_,tweet
KaryMoss,KaryMoss,tweet
The_BatBan,The_BatBan,tweet
kikiinak,realDonaldTrump,non tweet
wierzandrew,wierzandrew,tweet
seeds4settling_,seeds4settling_,tweet
gracewasheree,gracewasheree,tweet
paolomaggioni,RomeluLukaku9,non tweet
247nigeria,CNNAfrica,non tweet
247nigeria,BBCAfrica,non tweet
247nigeria,HuffPostParents,non tweet
247nigeria,NPR,non tweet
247nigeria,TheAcademy,non tweet
247nigeria,SamuelLJackson,non tweet
247nigeria,wesleysnipes,non tweet
247nigeria,EBONYMag,non tweet
247nigeria,GQMagazine,non tweet
247nigeria,MTNNG,non tweet
247nigeria,AirtelNigeria,non tweet
247nigeria,NokiaMobile,non tweet
247nigeria,SamsungMobile,non tweet
247nigeria,oppo,non tweet
247nigeria,Xiaomi,non tweet
247nigeria,GettyImages,non tweet
247nigeria,oprahmagazine,non tweet
cindian1,mohashim,non tweet
MzSuperStar_,MzSuperStar_,tweet
Inter_Goleador,Inter_Goleador,tweet
sekharpuli,sekharpuli,tweet
mrtweeterverse,bdomenech,non tweet
mrtweeterverse,MediaBuzzFNC,non tweet
mrtweeterverse,AOC,non tweet
julia65impeach,julia65impeach,tweet
unfollow45trump,unfollow45trump,tweet
MargaretNgweny8,uLerato_pillay,non tweet
jolluxhart,FlyThaiMMA,non tweet
AimeeMonahan,kiva,non tweet
anonymouslyphil,djpublius,non tweet
anonymouslyphil,KiernanWagner,non tweet
anonymouslyphil,KassandraKitson,non tweet
anonymouslyphil,BernieSanders,non tweet
SokoFotohaus,SokoFotohaus,tweet
geeuiyo,geeuiyo,tweet
Azack148,espnmma,non tweet
princessbastar1,princessbastar1,tweet
Ghostwitt,TheDemocrats,non tweet
LindalCollins2,NYGovCuomo,non tweet
LindalCollins2,ChrisCuomo,non tweet
LindalCollins2,SpeakerPelosi,non tweet
LindalCollins2,AOC,non tweet
HisTomHow,HisTomHow,tweet
Mrs_Cookiejar,HBO,non tweet
Mrs_Cookiejar,HBO,non tweet
helenem06,helenem06,tweet
APforAll,OEAnyc,non tweet
APforAll,AbabiofernDr,non tweet
APforAll,cwinkfield,non tweet
APforAll,Deonca,non tweet
APforAll,AmareHenderson,non tweet
APforAll,brooklynprephs,non tweet
APforAll,CollegeBoard,non tweet
APforAll,APforStudents,non tweet
APforAll,AP_Trevor,non tweet
DJShaneiac,DJShaneiac,tweet
ChrisJKenworthy,ChrisJKenworthy,tweet
ThePotholeView,ArkRepublic,non tweet
daisyduckbills,daisyduckbills,tweet
LetsWork24,LetsWork24,tweet
Jeannyfar,DB_Bahn,non tweet
stacyannej,stacyannej,tweet
karenwagner36,realDonaldTrump,non tweet
simone_madame,Hr_Paul_Ffm,non tweet
wiggle3121,chlxerose,non tweet
magmogz135,magmogz135,tweet
queenDuhniece,yehme2,non tweet
CroftersforLife,CroftersforLife,tweet
F1tutkumuz,F1tutkumuz,tweet
bclouise,bclouise,tweet
collegefootbr,collegefootbr,tweet
1982Tauheed,IanBoulton,non tweet
1982Tauheed,FriendsPagePark,non tweet
gabrielsangel44,gabrielsangel44,tweet
alifl3i,alifl3i,tweet
Pinklry46,Pinklry46,tweet
TransitN3rd,TransitN3rd,tweet
becpentland,becpentland,tweet
ccathlete38,ccathlete38,tweet
jason_english,KyleJamesHoward,non tweet
WhatMoney1,WhatMoney1,tweet
antoniolicona10,antoniolicona10,tweet
julia_elman,julia_elman,tweet
DrDeAunderia,eji_org,non tweet
Andiworld,Andiworld,tweet
krissy_Will,krissy_Will,tweet
keith820,EricTrump,non tweet
posttypography,posttypography,tweet
ggggccchn,ggggccchn,tweet
suzannezeedyk,NationalTheatre,non tweet
suzannezeedyk,tony2gammidge,non tweet
JahanzebMalik,JahanzebMalik,tweet
ShoreyMichael,dbongino,non tweet
ShoreyMichael,TheDemocrats,non tweet
jmcotza,Reuters,non tweet
medic_armadillo,TaggartSlug,non tweet
medic_armadillo,JoshuaPotash,non tweet
Inter_Goleador,Inter_Goleador,tweet
julia_elman,julia_elman,tweet
ElDano91633751,LT1424,non tweet
ElDano91633751,APEXPENNYSTOCKS,non tweet
ElDano91633751,DanRather,non tweet
GrettaMrs,GrettaMrs,tweet
sd91634070,shaunking,non tweet
snailsaregay413,YouTube,non tweet
F1tutkumuz,F1tutkumuz,tweet
euro_paddy,SadiqKhan,non tweet
tnh_org,tnh_org,tweet
speralta15,speralta15,tweet
rosequartzdiva,tariqnasheed,non tweet
rosequartzdiva,AprilDRyan,non tweet
rosequartzdiva,ravenlani_,non tweet
rosequartzdiva,tariqnasheed,non tweet
rosequartzdiva,ava,non tweet
rosequartzdiva,ava,non tweet
rosequartzdiva,ava,non tweet
samknowsnow,realDonaldTrump,non tweet
iFOREIGNi_,iFOREIGNi_,tweet
Nikolai_Hater,Lazyy_Dragon,non tweet
Nikolai_Hater,wizkhalaoife_x,non tweet
elmostru,dennyhamlin,non tweet
elmostru,FedEx,non tweet
metaz00,metaz00,tweet
Jessie88___,Jessie88___,tweet
JoshuaRog3rs,JoshuaRog3rs,tweet
ororoxmana,ororoxmana,tweet
Ninavictoria_10,Ninavictoria_10,tweet
oasdfghjkld,oasdfghjkld,tweet
Hipstercrite,AuroraPD,non tweet
EndRacismFB,EndRacismFB,tweet
FerransRichard,escapedmatrix,non tweet
AyeItsPaint,AyeItsPaint,tweet
George00694686,George00694686,tweet
KQEDnews,KQEDnews,tweet
tOtherWNews,mschlapp,non tweet
SokoFotohaus,SokoFotohaus,tweet
ipurplebts98,lsarsour,non tweet
ipurplebts98,RashidaTlaib,non tweet
rudepaul,rudepaul,tweet
piefort99,piefort99,tweet
ktwood2524,ktwood2524,tweet
DamselinDemand,DamselinDemand,tweet
TheNotSoBella,TheNotSoBella,tweet
shadoww60756440,wdunlap,non tweet
shadoww60756440,realDonaldTrump,non tweet
shadoww60756440,opposeMSM,non tweet
Olajire_tweets,Olajire_tweets,tweet
concertman,concertman,tweet
GrettaMrs,GrettaMrs,tweet
ruemoriah,ruemoriah,tweet
Aksannyi,Aksannyi,tweet
thejoshterbluez,thejoshterbluez,tweet
Sou_SouTricolor,Sou_SouTricolor,tweet
GrettaMrs,GrettaMrs,tweet
SamuelKligman,elpasomatters,non tweet
b4one,sarbjitkaur1,non tweet
b4one,globeandmail,non tweet
b4one,YouTube,non tweet
b4one,JohnIbbitson,non tweet
b4one,PnPCBC,non tweet
b4one,CTV_PowerPlay,non tweet
b4one,vmochama,non tweet
b4one,TheRoot,non tweet
b4one,AP,non tweet
b4one,sandela,non tweet
sartheunicorn,sartheunicorn,tweet
EliaFromParis,EliaFromParis,tweet
Marietwit,Marietwit,tweet
ifindkarma,PhilippeReines,non tweet
coralorean,coralorean,tweet
sgcarter1804,sgcarter1804,tweet
thefcknvampire,thefcknvampire,tweet
wood_luce,DiamondandSilk,non tweet
StaZito,StaZito,tweet
TansiaTracy,TansiaTracy,tweet
ABCHAMP11,ABCHAMP11,tweet
dsangu,dsangu,tweet
GrettaMrs,GrettaMrs,tweet
MichaelCRW,WhiteHouse,non tweet
MichaelCRW,realDonaldTrump,non tweet
chelssology,chelssology,tweet
crazybigfive1,PascalPraud,non tweet
GatissMatt,GatissMatt,tweet
AUn4218473,MordenVera,non tweet
AUn4218473,POTUS,non tweet
Hollykc608,Hollykc608,tweet
thebraden,thebraden,tweet
Lalajay73,Lalajay73,tweet
Iov3x,Sanni_Toby,non tweet
Iov3x,433,non tweet
alleyezondanie,LOrealParisUSA,non tweet
skatrin,skatrin,tweet
julia_elman,julia_elman,tweet
pickledginger67,tinkster117,non tweet
pickledginger67,komonews,non tweet
kailakerouac,kailakerouac,tweet
raquelalonsso,raquelalonsso,tweet
EaEalil,Karaoke_God,non tweet
billnieporte,EricTrump,non tweet
billnieporte,Whitehouse,non tweet
billnieporte,realDonaldTrump,non tweet
AdelMilito,AdelMilito,tweet
heatherjane71,heatherjane71,tweet
val_mots7,val_mots7,tweet
t_2b_,t_2b_,tweet
Chiefa715,Chiefa715,tweet
juanka4510,juanka4510,tweet
SophiaLamar1,thepoliticalcat,non tweet
Ryd3rLyfe,Ryd3rLyfe,tweet
itsphysicsjim,SimthingStrange,non tweet
itsphysicsjim,TheSims,non tweet
itsphysicsjim,ColorOfChange,non tweet
CATHY_092,ActuFoot_,non tweet
TRE45ONWeasel,realTuckFrumper,non tweet
WelsZA,WelsZA,tweet
novachrono15,novachrono15,tweet
jocyantonio,jocyantonio,tweet
IvattGraeme,IvattGraeme,tweet
barecrazia,barecrazia,tweet
ZazaFL,ZazaFL,tweet
GideonBeri,GideonBeri,tweet
Zaad1088,dohdohgang,non tweet
JimmyWhetzel,JimmyWhetzel,tweet
KO666Cis,LOVEFORALLHUMA1,non tweet
KO666Cis,KenTheroux,non tweet
KO666Cis,RazSimone,non tweet
KO666Cis,HotepJesus,non tweet
KO666Cis,POTUS,non tweet
KO666Cis,realDonaldTrump,non tweet
pixelexiq1,realDonaldTrump,non tweet
NvSiN,NvSiN,tweet
microbrother,microbrother,tweet
pdenisejohnson,ethanbrown72,non tweet
hivanitas_xx,hivanitas_xx,tweet
mpscombot,JohnStevensonMP,non tweet
mpscombot,GMAIL,non tweet
MMLion,MMLion,tweet
Sara_Karnes,Sara_Karnes,tweet
gunsxoxo,InesUmuhoza,non tweet
gunsxoxo,zubamutesi,non tweet
CHatter680,CHatter680,tweet
ohshit_atx,PopMech,non tweet
iCarlyFan2009,gofundme,non tweet
DavidTalbert15,elilieb,non tweet
Paracelsus,Paracelsus,tweet
Animus58420344,Animus58420344,tweet
eyezcreems,AreYouDrunkish,non tweet
goaloop,goaloop,tweet
MizzBaxx,MizzBaxx,tweet
julia_elman,julia_elman,tweet
amandladupont,amandladupont,tweet
MaddiePurrry,MaddiePurrry,tweet
yasu_yasuno_sa,yasu_yasuno_sa,tweet
ok_ka1,ok_ka1,tweet
NubianInGold,NubianInGold,tweet
DawnMorrisDM,sccoalition,non tweet
DawnMorrisDM,CharitySoWhite,non tweet
DawnMorrisDM,HackneyAbbott,non tweet
DawnMorrisDM,DavidLammy,non tweet
NosiphoKhulu,NosiphoKhulu,tweet
thaiskisuki,thaiskisuki,tweet
ArianasOnTheWay,ArianasOnTheWay,tweet
Germancocoa23,KyleWeatherman,non tweet
jamiedyer_,jamiedyer_,tweet
kbachu01,TalbertSwan,non tweet
kbachu01,MalcolmNance,non tweet
t0rtoiserunner,t0rtoiserunner,tweet
onthe4wind,onthe4wind,tweet
em__ow,em__ow,tweet
Ya_Pal_Big_Al,Ya_Pal_Big_Al,tweet
CroftersforLife,CroftersforLife,tweet
BeTheChampionUR,OpDeathEaters,non tweet
RobPierre1,RobPierre1,tweet
purrplepumpkinn,UniofOxford,non tweet
Steersy79,laura_woodsy,non tweet
Steersy79,talkSPORT,non tweet
DavidWeingust,NikkiHaley,non tweet
DavidWeingust,ClemsonUniv,non tweet
daddysequester,daddysequester,tweet
yasmin_writer,cartoonnetwork,non tweet
yasmin_writer,CraigoftheCreek,non tweet
DileepPanoli,DileepPanoli,tweet
julia_elman,julia_elman,tweet
amyboyling_,amyboyling_,tweet
TUDNUSA,TUDNUSA,tweet
Sawhno,trentaa98,non tweet
bigblock111,chips_ate,non tweet
bigblock111,LarcusMywood_,non tweet
bigblock111,marksimonpowell,non tweet
bigblock111,LewisHamilton,non tweet
bigblock111,spinzbeatsinc,non tweet
CCRyburn,CCRyburn,tweet
LMeeg,YouTube,non tweet
HeartLocked,HeartLocked,tweet
skeets82,cnnbrk,non tweet
GrettaMrs,GrettaMrs,tweet
betterdays08,betterdays08,tweet
BilderbergPeter,BlkSantaX,non tweet
MediaaKhalid,NYPDCT,non tweet
MediaaKhalid,StateDept,non tweet
MediaaKhalid,USAndHyderabad,non tweet
lifestyledbyj,blmleeds_,non tweet
TheFinalRicc,TheFinalRicc,tweet
UniversalSheph1,DiamondandSilk,non tweet
UniversalSheph1,NAACP,non tweet
UniversalSheph1,NAACP_LDF,non tweet
UniversalSheph1,HispanicFed,non tweet
UniversalSheph1,PewHispanic,non tweet
DBgoodePanthro,DBgoodePanthro,tweet
AuthorJoeNBrown,AuthorJoeNBrown,tweet
Japo12992,lorelor44877299,non tweet
Japo12992,SkyTG24,non tweet
pdenisejohnson,jk3rd_,non tweet
M_Chavez40,M_Chavez40,tweet
merrydock142,MoZh2020Q,non tweet
merrydock142,zaneletlhapi,non tweet
merrydock142,CNN,non tweet
merrydock142,h,non tweet
rmarie699,nytimes,non tweet
rmarie699,realDonaldTrump,non tweet
beautifulsoul36,beautifulsoul36,tweet
MoztAmazin,MoztAmazin,tweet
DeepShAIte,mayawiley,non tweet
DeepShAIte,IndiraShanti,non tweet
NurseLexiJ,NurseLexiJ,tweet
KhaosTheoryDerb,KhaosTheoryDerb,tweet
samartin1967,samartin1967,tweet
felecianicole86,felecianicole86,tweet
mlflowerschavez,mlflowerschavez,tweet
rose_philp,rose_philp,tweet
JDoza1,JDoza1,tweet
jgordon5,danblower5,non tweet
jgordon5,Rachael_Swindon,non tweet
jgordon5,Change,non tweet
bigblock111,LewisHamilton,non tweet
bigblock111,spinzbeatsinc,non tweet
jamesarelonhard,JoeBiden,non tweet
jamesarelonhard,NAACP,non tweet
jamesarelonhard,ACLU,non tweet
jamesarelonhard,realDonaldTrump,non tweet
shaz1440,RichardBurgon,non tweet
beccicarterr,beccicarterr,tweet
SpainVirtuoso,SpainVirtuoso,tweet
GihaLeaks,zach,non tweet
GihaLeaks,anthony,non tweet
GihaLeaks,joepybas,non tweet
GihaLeaks,ollie_right,non tweet
LesbianOwl33,AbiJack53463902,non tweet
LesbianOwl33,JeffBurlew,non tweet
LesbianOwl33,TDOnline,non tweet
MzSuperStar_,EaglesFanOnly,non tweet
MzSuperStar_,BakedAura,non tweet
say_the_names,say_the_names,tweet
jron0406,jron0406,tweet
robvoelker,theferocity,non tweet
JohnParisella,realDonaldTrump,non tweet
JohnParisella,realDonaldTrump,non tweet
JohnParisella,FLOTUS,non tweet
JohnParisella,AmbJohnBolton,non tweet
JohnParisella,BarackObama,non tweet
SonkoOfficiel,SonkoOfficiel,tweet
furatt__,furatt__,tweet
eve_gaige,BlkSantaX,non tweet
eve_gaige,garym27,non tweet
eve_gaige,KWehsner,non tweet
eve_gaige,3jindismay,non tweet
eve_gaige,PolitelyWest,non tweet
eve_gaige,OceanGirl790,non tweet
eve_gaige,KnightH01624565,non tweet
eve_gaige,pope_charles6,non tweet
eve_gaige,ange312830,non tweet
eve_gaige,VonnieCalland,non tweet
eve_gaige,VonTeasel,non tweet
eve_gaige,DetroitSteel_,non tweet
eve_gaige,artmomrx,non tweet
eve_gaige,ChrisDinwiddie3,non tweet
eve_gaige,ektaka,non tweet
eve_gaige,bohemeco,non tweet
eve_gaige,EveLemon8,non tweet
eve_gaige,MrMojok69,non tweet
eve_gaige,blaggerswagger,non tweet
eve_gaige,NicholeWildey,non tweet
MimiTexasAngel,MimiTexasAngel,tweet
Midwest_Gun_Dad,Midwest_Gun_Dad,tweet
singingscholar,singingscholar,tweet
EDJUNIOR04,EDJUNIOR04,tweet
IndigenousPHAA,tahneejash,non tweet
GeoBritto,GeoBritto,tweet
bbrown19_b,DebraResists,non tweet
SuneaterTA,SuneaterTA,tweet
LoraineKlein,exoticgamora,non tweet
LoraineKlein,mmpadellan,non tweet
TheSassyWench,RhymesRadical,non tweet
TheSassyWench,JustInCaseKate,non tweet
TheSassyWench,bexgreene,non tweet
TheSassyWench,stevenehrlich7,non tweet
TheSassyWench,KathJohnsonArt,non tweet
TheSassyWench,SARA2001NOOR,non tweet
TheSassyWench,MeliMels99,non tweet
TheSassyWench,sablt63553542,non tweet
TheSassyWench,realangryboomer,non tweet
TheSassyWench,mrehardy,non tweet
TheSassyWench,ToddListon,non tweet
TheSassyWench,KimberleyInNash,non tweet
TheSassyWench,SilenceDOGood47,non tweet
TheSassyWench,djlane,non tweet
TheSassyWench,SuperDuperSJW,non tweet
TheSassyWench,gr8fulchik,non tweet
TheSassyWench,DSa38,non tweet
TheSassyWench,irkenz,non tweet
jgordon5,danblower5,non tweet
jgordon5,Rachael_Swindon,non tweet
jgordon5,Change,non tweet
Jeriannabananas,YouTube,non tweet
EPE_Movement,EPE_Movement,tweet
Impeachminttea,Impeachminttea,tweet
miniaturewheats,miniaturewheats,tweet
JoelleWarren,JoelleWarren,tweet
dravensghost,WhiteHouse,non tweet
dravensghost,realDonaldTrump,non tweet
fsriazi,FaezehHosseinp1,non tweet
UNSWEETICEDTEE,UNSWEETICEDTEE,tweet
theaterreviews1,CincyFringe,non tweet
theaterreviews1,herearts,non tweet
theaterreviews1,TheTankNYC,non tweet
healthpolicyDPT,healthpolicyDPT,tweet
emmaBT1D,emmaBT1D,tweet
Autumn_aton,Autumn_aton,tweet
ItsAnonCentral,YourAnonCentral,non tweet
ItsAnonCentral,Jonathon_Shafi,non tweet
ItsAnonCentral,Jonathon_Shafi,non tweet
gw93_,gw93_,tweet
Mavattii,kendricklamar,non tweet
Mavattii,JColeNC,non tweet
JeuneGilet,JeuneGilet,tweet
RPennington28,ItsOnSiteTV,non tweet
BJFrench3,BJFrench3,tweet
Inter_Goleador,Inter_Goleador,tweet
VersaNewsMedia,VersaNewsMedia,tweet
AlexJonesWasRi1,AlexJonesWasRi1,tweet
B__Trends,B__Trends,tweet
RallyRallyFor,BLM_TO,non tweet
dravensghost,dravensghost,tweet
Ghkaso,Ghkaso,tweet
FeoChin,realDonaldTrump,non tweet
FeoChin,BTS_twt,non tweet
gburtonconnolly,gburtonconnolly,tweet
DjaidaouiKamal,DjaidaouiKamal,tweet
JenkCard99,JenkCard99,tweet
55andwhat,JoeBiden,non tweet
pdenisejohnson,pdenisejohnson,tweet
ilovemyfeetdays,ilovemyfeetdays,tweet
semisweetgeek,semisweetgeek,tweet
lonique26,lonique26,tweet
Bairaisu,Bairaisu,tweet
Bardicvoice,HBO,non tweet
Bardicvoice,watchmen,non tweet
CHVSEN_CVSH,tompetty,non tweet
LaraMojisola,LaraMojisola,tweet
MOSAICS_GCSD,Cape_Vincent,non tweet
JDHines8,JDHines8,tweet
Brexitmeanz,naughtymandy121,non tweet
Brexitmeanz,factcheckers2,non tweet
SameOld2NewNorm,SameOld2NewNorm,tweet
cjdjam,cjdjam,tweet
YourAnonCentral,Jonathon_Shafi,non tweet
Guillotines_US,Guillotines_US,tweet
mickeypeedia,mickeypeedia,tweet
Bez___,Bez___,tweet
aaaaaaaadridri,Change,non tweet
1doinitanyway1,Lucas_Ranch,non tweet
1doinitanyway1,themadsloth,non tweet
1doinitanyway1,JustinTrudeau,non tweet
ItsAWonderfulB1,ItsAWonderfulB1,tweet
bigcomedown,TheHateUGive,non tweet
publishingtalk,NosheenIqbal,non tweet
publishingtalk,renireni,non tweet
publishingtalk,ObserverUK,non tweet
FaahStar1,FaahStar1,tweet
sanchezensanche,sanchezensanche,tweet
janiz,LegendaryEnergy,non tweet
fakemegfox,fakemegfox,tweet
inneres_gold,inneres_gold,tweet
AlistairSmith3,AlistairSmith3,tweet
gusman_sheryl,gusman_sheryl,tweet
EtrnlGlamNation,EtrnlGlamNation,tweet
TheFilthy_C,realDonaldTrump,non tweet
TheFilthy_C,MayorBowser,non tweet
whywouldyou_uk,ClarkeMicah,non tweet
dsangu,dsangu,tweet
breezebreaker,breezebreaker,tweet
ChillerHiller,FLOTUS,non tweet
ChillerHiller,rockymomax,non tweet
callkurt,CarlyJA22,non tweet
callkurt,JDangzalan,non tweet
callkurt,alxellt0308,non tweet
callkurt,A_Rosie_Life,non tweet
callkurt,june_heinz,non tweet
callkurt,LSD122070,non tweet
callkurt,kyoag,non tweet
callkurt,jamnspoon2,non tweet
callkurt,NhCardona603,non tweet
callkurt,snarkgrapefruit,non tweet
callkurt,Nicoxw1,non tweet
callkurt,LuciaRendn4,non tweet
callkurt,kodiak149,non tweet
callkurt,ChicagoMikeSD,non tweet
callkurt,2Winke16,non tweet
callkurt,lanerodrigs1979,non tweet
callkurt,KMark1969,non tweet
callkurt,deepdiver1999,non tweet
callkurt,lunaticopresid1,non tweet
callkurt,TyMurphy19,non tweet
callkurt,adams_karla,non tweet
callkurt,MisleaderC,non tweet
callkurt,CasarezKk,non tweet
callkurt,JustSumGuy176,non tweet
callkurt,Lady_Veras_X,non tweet
callkurt,beckyadenton,non tweet
callkurt,lovemyjessica22,non tweet
callkurt,DeepStateShu,non tweet
callkurt,eddsmitty,non tweet
callkurt,DXER65,non tweet
callkurt,Yes_We_Can_44_,non tweet
callkurt,RickResisted,non tweet
callkurt,pleasure74,non tweet
callkurt,WifeySpice90,non tweet
callkurt,michelle_spenc,non tweet
callkurt,lizlibra1009,non tweet
callkurt,blainekell6,non tweet
callkurt,CamiLee13,non tweet
callkurt,ResistSister111,non tweet
callkurt,RosannaPhillip,non tweet
callkurt,1Chance2020,non tweet
callkurt,kimmyann1111,non tweet
callkurt,clairermassey,non tweet
callkurt,Rose52413,non tweet
callkurt,IslandGirlPRV,non tweet
callkurt,Lorenn25,non tweet
callkurt,Roseymelhill,non tweet
callkurt,PrissyBritchez,non tweet
callkurt,co_rapunzel4,non tweet
callkurt,londongal_28,non tweet
yesand__,yesand__,tweet
jotavino,CNN,non tweet
jotavino,CNNEE,non tweet
jotavino,rtve,non tweet
swish_season,swish_season,tweet
BUonCities,WBUR,non tweet
BUonCities,KimberlyEAtkins,non tweet
BUonCities,BU_Tweets,non tweet
BUonCities,ProfPAustin,non tweet
BUonCities,raulspeaks,non tweet
BUonCities,jsssms,non tweet
BUonCities,HistoryBU,non tweet
BUonCities,BUWheelock,non tweet
BUonCities,BU_AFAM,non tweet
BUonCities,BU_CAS,non tweet
LauraMoewriter,LauraMoewriter,tweet
DesignVisionz,DesignVisionz,tweet
srbnews0,Polly_Boiko,non tweet
morrone847,RomeluLukaku9,non tweet
northernmagpie_,northernmagpie_,tweet
Melva_Mud,Melva_Mud,tweet
proudtreecko,AbbottudeEra,non tweet
NewslibreSports,NewslibreSports,tweet
Oxfam,Oxfam,tweet
ClaireyEyre,ClaireyEyre,tweet
MichelleInHell1,MichelleInHell1,tweet
ryansalright,ryansalright,tweet
jim_keefe,jim_keefe,tweet
Akuma_cos,Akuma_cos,tweet
YvonneGougelet,YvonneGougelet,tweet
chomskyreader,MeidasTouch,non tweet
chomskyreader,Eleven_Films,non tweet
yuekseld,yuekseld,tweet
Donna_RNMS,Donna_RNMS,tweet
AnOutpost,NostalgiaTrap,non tweet
AnOutpost,generalityiii,non tweet
sea_needs,sea_needs,tweet
Laura_TheMummy,Laura_TheMummy,tweet
amyjspeer,amyjspeer,tweet
OscarKasarachi,OscarKasarachi,tweet
_Erf1,_Erf1,tweet
GrettaMrs,GrettaMrs,tweet
222_BunnyGreene,WeAreTRR,non tweet
222_BunnyGreene,greatwhitevin,non tweet
ErickSnikS,ErickSnikS,tweet
JasonCGarvey,djaycameron,non tweet
dazz64481987,dazz64481987,tweet
PedroMovich10,SimaoQuintela,non tweet
nathmaza,nathmaza,tweet
conserv_tribune,conserv_tribune,tweet
hellopupz,Yale,non tweet
ntwanaMoFaYa,ntwanaMoFaYa,tweet
TopCatSpeaks,IAmSophiaNelson,non tweet
WordsDawn,WordsDawn,tweet
NSWRC,tahneejash,non tweet
emkendoe,emkendoe,tweet
liukRM,liukRM,tweet
BobbieCRIES,BobbieCRIES,tweet
26point3LK,plivings43,non tweet
26point3LK,dhookstead,non tweet
26point3LK,DailyCaller,non tweet
Mark3Ds,20committee,non tweet
Mark3Ds,EdAsante77,non tweet
a3formula1,a3formula1,tweet
4WheelWorkOut,4WheelWorkOut,tweet
mpscombot,Ben_Everitt,non tweet
mpscombot,GMAIL,non tweet
Eclectic_clique,Miss__YE_007,non tweet
Eclectic_clique,SkyNews,non tweet
macAnthonySIMU1,DMVBlackLives,non tweet
CoDoJo1,donna_hanus,non tweet
CoDoJo1,goodhikers1,non tweet
CoDoJo1,bennyjohnson,non tweet
Wx73m,Wx73m,tweet
Mistiblue,DamnDanTheMan,non tweet
Mistiblue,claudioswisdom,non tweet
Mistiblue,Tombstone1954,non tweet
AudioProtest,AudioProtest,tweet
Libra_attack,Libra_attack,tweet
JuniorSoultrane,JuniorSoultrane,tweet
DanSegal14,DavidWolkenfeld,non tweet
DanSegal14,giligetz,non tweet
DanSegal14,GilStudent,non tweet
DanSegal14,ADL_NYNJ,non tweet
DanSegal14,ADL,non tweet
DanSegal14,NAACP,non tweet
DanSegal14,DeadlyExchange,non tweet
BeckyIB,BeckyIB,tweet
PeaceSignPistol,AllLivesM,non tweet
navneetthakur99,sonamakapoor,non tweet
indiazabeast,StevijoPayne,non tweet
AbbaDiedhiou18,10SadioMane,non tweet
OliverGallen,OliverGallen,tweet
1984Magazin,lawyerberlin,non tweet
AnneGueringer,AnneGueringer,tweet
marlotw,YouTube,non tweet
RigelJuice,RigelJuice,tweet
alexiahudson,alexiahudson,tweet
Mr_Lawrence4,andrewbensonf1,non tweet
JoshuaKewish,JoshuaKewish,tweet
