,Datetime,Text,TextCleaned,flag,Language,FilteredTweet,TokenizedTweet,LemmatizedTweet,ToxicityScore
8467,2020-06-21,"This is what #democracy
Looks like!!! You need to stand up in your #community and start with holding your #local #Government officials #accountable 
#BatonRouge
#RobertELee
#BlackLivesMatter
https://t.co/JDiw1BNgVa",looks like need stand start holding officials ,1,en,"['looks', 'like', 'need', 'stand', 'start', 'holding', 'officials']","[('looks', 'NNS'), ('like', 'IN'), ('need', 'NN'), ('stand', 'VBP'), ('start', 'VB'), ('holding', 'VBG'), ('officials', 'NNS')]", look like need stand start hold official,0.10041772
8468,2020-06-21,Covid cuts... Get yours in Greenpoint with hair artist anthonypayne. It’s “pay what you can” and 100% of proceeds go to #BlackLivesMatter @ Greenpoint https://t.co/L1ISAt5ppB,covid cuts get greenpoint hair artist anthonypayne it’s “pay can” proceeds go greenpoint ,1,en,"['covid', 'cuts', 'get', 'greenpoint', 'hair', 'artist', 'anthonypayne', 'pay', 'proceeds', 'greenpoint']","[('covid', 'NN'), ('cuts', 'NNS'), ('get', 'VBP'), ('greenpoint', 'JJ'), ('hair', 'NN'), ('artist', 'NN'), ('anthonypayne', 'JJ'), ('pay', 'NN'), ('proceeds', 'NNS'), ('greenpoint', 'NN')]", covid cut get greenpoint hair artist anthonypayne pay proceeds greenpoint,0.06958203
8469,2020-06-21,@thehill I think we should all start referring to all people who reply to #BlackLivesMatter with #alllivesmatter as Dodo’s. The Dodo clearly didn’t adapt and evolution erased them from existence. Change is happening. Change with us or go extinct. Move forward or be forgotten. #Resistance,think start referring people reply dodo’s dodo clearly didn’t adapt evolution erased existence change happening change us go extinct move forward forgotten ,1,en,"['think', 'start', 'referring', 'people', 'reply', 'dodo', 'dodo', 'clearly', 'adapt', 'evolution', 'erased', 'existence', 'change', 'happening', 'change', 'extinct', 'move', 'forward', 'forgotten']","[('think', 'VB'), ('start', 'JJ'), ('referring', 'VBG'), ('people', 'NNS'), ('reply', 'VBP'), ('dodo', 'JJ'), ('dodo', 'NN'), ('clearly', 'RB'), ('adapt', 'JJ'), ('evolution', 'NN'), ('erased', 'VBD'), ('existence', 'NN'), ('change', 'NN'), ('happening', 'VBG'), ('change', 'NN'), ('extinct', 'JJ'), ('move', 'NN'), ('forward', 'RB'), ('forgotten', 'VBD')]", think start refer people reply dodo dodo clearly adapt evolution erase existence change happen change extinct move forward forget,0.15421855
8470,2020-06-21,"#Alexa, change out the #GOP #Senators for some with ethics and switch us to an honest president. 

#CorruptGOP #2020Protests #BidenForPresident2020 #2020election #AmericaOrTrump #BlackLivesMatter #ImpeachBillBarr #ImpeachTrumpAgain #BidenHarris2020 #ChildrenInCages #Constitution https://t.co/DlZsMzhzYz",change ethics switch us honest president ,1,en,"['change', 'ethics', 'switch', 'honest', 'president']","[('change', 'NN'), ('ethics', 'NNS'), ('switch', 'VBP'), ('honest', 'JJS'), ('president', 'NN')]", change ethic switch honest president,0.1678956
8471,2020-06-21,"This was supposed to be a statement but it turned into a rant? Basically quit fucking nullifying our experiences for your personal comfort. I could go on and on but there are bigger things to worry about, we’ll touch on this later. #blacklivesmatter and don’t sexually abuse folks",supposed statement turned rant basically quit fucking nullifying experiences personal comfort could go bigger things worry we’ll touch later don’t sexually abuse folks ,1,en,"['supposed', 'statement', 'turned', 'rant', 'basically', 'quit', 'fucking', 'nullifying', 'experiences', 'personal', 'comfort', 'could', 'bigger', 'things', 'worry', 'touch', 'later', 'sexually', 'abuse', 'folks']","[('supposed', 'VBN'), ('statement', 'NN'), ('turned', 'VBD'), ('rant', 'JJ'), ('basically', 'RB'), ('quit', 'VBP'), ('fucking', 'VBG'), ('nullifying', 'NN'), ('experiences', 'NNS'), ('personal', 'JJ'), ('comfort', 'NN'), ('could', 'MD'), ('bigger', 'JJR'), ('things', 'NNS'), ('worry', 'VBP'), ('touch', 'RB'), ('later', 'RBR'), ('sexually', 'RB'), ('abuse', 'VB'), ('folks', 'NNS')]", suppose statement turn rant basically quit fuck nullifying experience personal comfort could big thing worry touch later sexually abuse folk,0.89767385
8472,2020-06-21,"This is repulsive.  

When asked THREE times, Mike Pence refuses to state that #BlackLivesMatter. 

He literally wouldn’t say those three words. 

It’s in step with the racist and deplorable themes and actions of this “administration.”

#VoteOutTheGOP  https://t.co/ia5wEIkXEA",repulsive asked three times mike pence refuses state literally wouldn’t say three words it’s step racist deplorable themes actions “administration” ,1,en,"['repulsive', 'asked', 'three', 'times', 'mike', 'pence', 'refuses', 'state', 'literally', 'say', 'three', 'words', 'step', 'racist', 'deplorable', 'themes', 'actions', 'administration']","[('repulsive', 'NN'), ('asked', 'VBD'), ('three', 'CD'), ('times', 'NNS'), ('mike', 'JJ'), ('pence', 'NN'), ('refuses', 'VBZ'), ('state', 'NN'), ('literally', 'RB'), ('say', 'VBP'), ('three', 'CD'), ('words', 'NNS'), ('step', 'VBP'), ('racist', 'NN'), ('deplorable', 'JJ'), ('themes', 'NNS'), ('actions', 'NNS'), ('administration', 'NN')]", repulsive ask three time mike penny refuse state literally say three word step racist deplorable theme action administration,0.53490317
8473,2020-06-21,@WedgeLIVE Problem with #race in @CityMinneapolis WHAT COLOR WAS SHOOTER? Who are we looking for? Who got shot. No #FakeNews NO VIDEO? WHY SO SILENCE.. CORRUPT POLICE CHIEF @ChiefMedaria IS #BlackLivesMatter his brother,problem color shooter looking got shot video silence corrupt police chief brother ,1,en,"['problem', 'color', 'shooter', 'looking', 'got', 'shot', 'video', 'silence', 'corrupt', 'police', 'chief', 'brother']","[('problem', 'NN'), ('color', 'NN'), ('shooter', 'NN'), ('looking', 'VBG'), ('got', 'VBD'), ('shot', 'JJ'), ('video', 'NN'), ('silence', 'NN'), ('corrupt', 'JJ'), ('police', 'NN'), ('chief', 'NN'), ('brother', 'NN')]", problem color shooter look get shot video silence corrupt police chief brother,0.6279216
8474,2020-06-21,This is for anyone that responds all lives matter to BLM. If you don’t get it after reading this then I’m afraid to say that you need to face the fact that you are a racist. #afc #BlackLivesMatter https://t.co/XlnIVaxNtv,anyone responds lives matter blm don’t get reading i’m afraid say need face fact racist ,1,en,"['anyone', 'responds', 'lives', 'matter', 'blm', 'get', 'reading', 'afraid', 'say', 'need', 'face', 'fact', 'racist']","[('anyone', 'NN'), ('responds', 'VBZ'), ('lives', 'VBZ'), ('matter', 'NN'), ('blm', 'NN'), ('get', 'VBP'), ('reading', 'VBG'), ('afraid', 'NNS'), ('say', 'VBP'), ('need', 'JJ'), ('face', 'NN'), ('fact', 'NN'), ('racist', 'NN')]", anyone respond live matter blm get read afraid say need face fact racist,0.5539727
8475,2020-06-21,"To all the father's supporting and loving their family.
To all the single mothers playing both roles. 
I hope you all had a very great day and you all stay safe.
Happy Father's day.
#BlackFathersMatter #BlackLivesMatter #BlackTwitter #HappyFathersDay",fathers supporting loving family single mothers playing roles hope great day stay safe happy fathers day ,1,en,"['fathers', 'supporting', 'loving', 'family', 'single', 'mothers', 'playing', 'roles', 'hope', 'great', 'day', 'stay', 'safe', 'happy', 'fathers', 'day']","[('fathers', 'NNS'), ('supporting', 'VBG'), ('loving', 'VBG'), ('family', 'NN'), ('single', 'JJ'), ('mothers', 'NNS'), ('playing', 'VBG'), ('roles', 'NNS'), ('hope', 'VBP'), ('great', 'JJ'), ('day', 'NN'), ('stay', 'VB'), ('safe', 'JJ'), ('happy', 'JJ'), ('fathers', 'NNS'), ('day', 'NN')]", father support love family single mother play role hope great day stay safe happy father day,0.08982043
8476,2020-06-21,"soz bruh. 

yeah. the Overton window is shifting...

...but not in the direction you think.

#blacklivesmatter https://t.co/DXHYpDc7v9",soz bruh yeah overton window shifting direction think ,1,en,"['soz', 'bruh', 'yeah', 'overton', 'window', 'shifting', 'direction', 'think']","[('soz', 'NN'), ('bruh', 'NN'), ('yeah', 'UH'), ('overton', 'NN'), ('window', 'NN'), ('shifting', 'VBG'), ('direction', 'NN'), ('think', 'NN')]", soz bruh yeah overton window shift direction think,0.15485717
8477,2020-06-21,"@MarkDries1 Labor rights organizers who fight for American workers were hero's, doctors, nurses, essential and front line workers risking their health after 100k + American lives lost are hero's. Thank you for your service but save me the righteous grandstanding. #BlackLivesMatter",labor rights organizers fight american workers heros doctors nurses essential front line workers risking health k american lives lost heros thank service save righteous grandstanding ,1,en,"['labor', 'rights', 'organizers', 'fight', 'american', 'workers', 'heros', 'doctors', 'nurses', 'essential', 'front', 'line', 'workers', 'risking', 'health', 'american', 'lives', 'lost', 'heros', 'thank', 'service', 'save', 'righteous', 'grandstanding']","[('labor', 'NN'), ('rights', 'NNS'), ('organizers', 'NNS'), ('fight', 'VBP'), ('american', 'JJ'), ('workers', 'NNS'), ('heros', 'JJ'), ('doctors', 'NNS'), ('nurses', 'VBZ'), ('essential', 'JJ'), ('front', 'JJ'), ('line', 'NN'), ('workers', 'NNS'), ('risking', 'VBG'), ('health', 'NN'), ('american', 'JJ'), ('lives', 'VBZ'), ('lost', 'VBN'), ('heros', 'NNS'), ('thank', 'JJ'), ('service', 'NN'), ('save', 'VBP'), ('righteous', 'JJ'), ('grandstanding', 'NN')]", labor right organizer fight american worker heros doctor nurse essential front line worker risk health american live lose hero thank service save righteous grandstanding,0.14896573
8478,2020-06-21,"@VP BLACK LIVES MATTER • ALL BLACK LIVES MATTER • BLACK LIVES MATTER • ALL BLACK LIVES MATTER • BLACK LIVES MATTER • ALL BLACK LIVES MATTER • Now go ask your God what we’re talking about, God knows! #BlackLivesMatter #AllBlackLivesMatter",black lives matter • black lives matter • black lives matter • black lives matter • black lives matter • black lives matter • go ask god we’re talking god knows ,1,en,"['black', 'lives', 'matter', 'black', 'lives', 'matter', 'black', 'lives', 'matter', 'black', 'lives', 'matter', 'black', 'lives', 'matter', 'black', 'lives', 'matter', 'ask', 'god', 'talking', 'god', 'knows']","[('black', 'JJ'), ('lives', 'VBZ'), ('matter', 'JJ'), ('black', 'JJ'), ('lives', 'VBZ'), ('matter', 'JJ'), ('black', 'JJ'), ('lives', 'VBZ'), ('matter', 'JJ'), ('black', 'JJ'), ('lives', 'VBZ'), ('matter', 'JJ'), ('black', 'JJ'), ('lives', 'VBZ'), ('matter', 'JJ'), ('black', 'JJ'), ('lives', 'VBZ'), ('matter', 'NN'), ('ask', 'NN'), ('god', 'NN'), ('talking', 'VBG'), ('god', 'NNS'), ('knows', 'NNS')]", black live matter black live matter black live matter black live matter black live matter black live matter ask god talk god know,0.5154597
8479,2020-06-21,"I'm kind of shocked this was made in '43... NEARLY 20 YEARS LATER, The Civil Rights Act was passed. Amazing, this. Inspiring. Faith restoring. It's taken SO DAMN long, but I believe we can do it, America. #BlackLivesMatter https://t.co/68N6yzUJUm",im kind shocked made nearly years later civil rights act passed amazing inspiring faith restoring taken damn long believe america ,1,en,"['kind', 'shocked', 'made', 'nearly', 'years', 'later', 'civil', 'rights', 'act', 'passed', 'amazing', 'inspiring', 'faith', 'restoring', 'taken', 'damn', 'long', 'believe', 'america']","[('kind', 'NN'), ('shocked', 'VBD'), ('made', 'VBN'), ('nearly', 'RB'), ('years', 'NNS'), ('later', 'RB'), ('civil', 'JJ'), ('rights', 'NNS'), ('act', 'NN'), ('passed', 'VBD'), ('amazing', 'JJ'), ('inspiring', 'NN'), ('faith', 'NN'), ('restoring', 'VBG'), ('taken', 'VBN'), ('damn', 'RB'), ('long', 'RB'), ('believe', 'VB'), ('america', 'NN')]", kind shock make nearly year later civil right act pass amazing inspiring faith restore take damn long believe america,0.60500544
8480,2020-06-21,"Non-Black folks, please watch this. Preach, @kimlatricejones. Non-Black folks, if this video makes you feel uncomfortable, good. Change starts at the end of your comfort zone. #BlackLivesMatter https://t.co/XLY3YAN62D",nonblack folks please watch preach nonblack folks video makes feel uncomfortable good change starts end comfort zone ,1,en,"['nonblack', 'folks', 'please', 'watch', 'preach', 'nonblack', 'folks', 'video', 'makes', 'feel', 'uncomfortable', 'good', 'change', 'starts', 'end', 'comfort', 'zone']","[('nonblack', 'RB'), ('folks', 'JJ'), ('please', 'NN'), ('watch', 'VB'), ('preach', 'NN'), ('nonblack', 'JJ'), ('folks', 'NNS'), ('video', 'VBP'), ('makes', 'VBZ'), ('feel', 'NN'), ('uncomfortable', 'JJ'), ('good', 'JJ'), ('change', 'NN'), ('starts', 'VBZ'), ('end', 'NN'), ('comfort', 'NN'), ('zone', 'NN')]", nonblack folks please watch preach nonblack folk video make feel uncomfortable good change start end comfort zone,0.32517985
8481,2020-06-21,someone on my fb said “the people in the van were stuck in traffic for 20min in 30 degree weather” ???? how is yelling racial slurs and acting this way even remotely okay??? during a peaceful protest???? #BlackLivesMatter https://t.co/mv7BNoHGYf,someone fb said “the people van stuck traffic min degree weather” yelling racial slurs acting way even remotely okay peaceful protest ,1,en,"['someone', 'said', 'people', 'van', 'stuck', 'traffic', 'min', 'degree', 'weather', 'yelling', 'racial', 'slurs', 'acting', 'way', 'even', 'remotely', 'okay', 'peaceful', 'protest']","[('someone', 'NN'), ('said', 'VBD'), ('people', 'NNS'), ('van', 'VBP'), ('stuck', 'JJ'), ('traffic', 'NN'), ('min', 'NN'), ('degree', 'NN'), ('weather', 'NN'), ('yelling', 'VBG'), ('racial', 'JJ'), ('slurs', 'NNS'), ('acting', 'VBG'), ('way', 'NN'), ('even', 'RB'), ('remotely', 'RB'), ('okay', 'JJ'), ('peaceful', 'JJ'), ('protest', 'NN')]", someone say people van stuck traffic min degree weather yell racial slur act way even remotely okay peaceful protest,0.33267668
8482,2020-06-21,"#BlackLivesMatter 
#JimCrow calls #Cannabis #Marijuana for the #DrugWar God calls it Meat ~ https://t.co/AZN9PNixaY",calls god calls meat ,1,en,"['calls', 'god', 'calls', 'meat']","[('calls', 'NNS'), ('god', 'VBP'), ('calls', 'VBZ'), ('meat', 'NN')]", call god call meat,0.31089434
8483,2020-06-21,Say their names. #BlackLivesMatter,say names ,1,en,"['say', 'names']","[('say', 'VB'), ('names', 'NNS')]", say name,0.059639346
8484,2020-06-21,Wow @MinneapolisPD on @60Minutes. Entire episode is dedicated to race and policing in America. Ready for change!! #BlackLivesMatter https://t.co/0Uhvdurq2d,wow entire episode dedicated race policing america ready change ,1,en,"['wow', 'entire', 'episode', 'dedicated', 'race', 'policing', 'america', 'ready', 'change']","[('wow', 'NN'), ('entire', 'JJ'), ('episode', 'NN'), ('dedicated', 'VBN'), ('race', 'NN'), ('policing', 'VBG'), ('america', 'JJ'), ('ready', 'JJ'), ('change', 'NN')]", wow entire episode dedicate race police america ready change,0.24133264
8485,2020-06-21,"Honest question for radical leftists, Dems, and BLM protesters:

Would you try and stop the police, attack them, or record/swear at them, if they were taking down the Columbine shooters with an ""illegal"" chokehold?

When is force necessary? 
#BlackLivesMatter #BlueLivesMatters",honest question radical leftists dems blm protesters would try stop police attack recordswear taking columbine shooters illegal chokehold force necessary ,1,en,"['honest', 'question', 'radical', 'leftists', 'dems', 'blm', 'protesters', 'would', 'try', 'stop', 'police', 'attack', 'recordswear', 'taking', 'columbine', 'shooters', 'illegal', 'chokehold', 'force', 'necessary']","[('honest', 'JJS'), ('question', 'NN'), ('radical', 'JJ'), ('leftists', 'NNS'), ('dems', 'VBP'), ('blm', 'JJ'), ('protesters', 'NNS'), ('would', 'MD'), ('try', 'VB'), ('stop', 'VB'), ('police', 'NN'), ('attack', 'NN'), ('recordswear', 'NN'), ('taking', 'VBG'), ('columbine', 'JJ'), ('shooters', 'NNS'), ('illegal', 'VBP'), ('chokehold', 'JJ'), ('force', 'NN'), ('necessary', 'JJ')]", honest question radical leftist dems blm protester would try stop police attack recordswear take columbine shooter illegal chokehold force necessary,0.46466264
8487,2020-06-21,Fuck you go Ginther. I’ve been there. Police just use any and every reason to over exert their power. #BlackLivesMatter #fuckthe12 https://t.co/AOOID3DoZm,fuck go ginther i’ve police use every reason exert power ,1,en,"['fuck', 'ginther', 'police', 'use', 'every', 'reason', 'exert', 'power']","[('fuck', 'NN'), ('ginther', 'NN'), ('police', 'NN'), ('use', 'NN'), ('every', 'DT'), ('reason', 'NN'), ('exert', 'JJ'), ('power', 'NN')]", fuck ginther police use every reason exert power,0.94992846
8488,2020-06-21,"And yet WE are the unreasonable ones asking, yelling, marching, demanding for this shit to end! 
#BlackLivesMatter 
Also #ArrestBreonnaTaylorsKillers https://t.co/8QbdZJ734R",yet unreasonable ones asking yelling marching demanding shit end also ,1,en,"['yet', 'unreasonable', 'ones', 'asking', 'yelling', 'marching', 'demanding', 'shit', 'end', 'also']","[('yet', 'RB'), ('unreasonable', 'JJ'), ('ones', 'NNS'), ('asking', 'VBG'), ('yelling', 'VBG'), ('marching', 'VBG'), ('demanding', 'VBG'), ('shit', 'JJ'), ('end', 'NN'), ('also', 'RB')]", yet unreasonable one ask yell march demand shit end also,0.904127
8489,2020-06-21,I believe it's Time that we Conservative #Trump2020 Supporters Quit Holding Back and put some Law and order back into this Country we are being made a Mockery of by #Democrats and #AntifaTerrorists and #BlackLivesMatter It is Time Folks to @MAGA,believe time conservative supporters quit holding back put law order back country made mockery time folks ,1,en,"['believe', 'time', 'conservative', 'supporters', 'quit', 'holding', 'back', 'put', 'law', 'order', 'back', 'country', 'made', 'mockery', 'time', 'folks']","[('believe', 'JJ'), ('time', 'NN'), ('conservative', 'JJ'), ('supporters', 'NNS'), ('quit', 'VBP'), ('holding', 'VBG'), ('back', 'RB'), ('put', 'VBN'), ('law', 'NN'), ('order', 'NN'), ('back', 'RB'), ('country', 'NN'), ('made', 'VBD'), ('mockery', 'JJ'), ('time', 'NN'), ('folks', 'NNS')]", believe time conservative supporter quit hold back put law order back country make mockery time folk,0.3898572
8490,2020-06-21,"@FresnoStringer @MarieEdinger ..the liberal media is a tentacle of the democRAT party..the local stations are fawning over #BlackLivesMatter, they ignore the truth of its radical beginnings..it’s sickening to watch American Media’s decline #AllLivesMatter #BehavioralScience4Dummies @ABC30 @KSEE24 @KMPHFOX26 https://t.co/RyDq3lZpWd",liberal media tentacle democrat partythe local stations fawning ignore truth radical beginningsit’s sickening watch american media’s decline ,1,en,"['liberal', 'media', 'tentacle', 'democrat', 'partythe', 'local', 'stations', 'fawning', 'ignore', 'truth', 'radical', 'beginningsit', 'sickening', 'watch', 'american', 'media', 'decline']","[('liberal', 'JJ'), ('media', 'NNS'), ('tentacle', 'NN'), ('democrat', 'VBP'), ('partythe', 'JJ'), ('local', 'JJ'), ('stations', 'NNS'), ('fawning', 'VBG'), ('ignore', 'NN'), ('truth', 'NN'), ('radical', 'JJ'), ('beginningsit', 'NN'), ('sickening', 'VBG'), ('watch', 'JJ'), ('american', 'JJ'), ('media', 'NNS'), ('decline', 'NN')]", liberal medium tentacle democrat partythe local station fawn ignore truth radical beginningsit sicken watch american medium decline,0.5154597
8491,2020-06-21,I hopped on Sims 4 and seen this. I will say they have been doing good so far with black hairstyles and stuff way before all this came about. But it’s good to see this. #BLM #BlackLivesMatter https://t.co/5f73aOseRL,hopped sims seen say good far black hairstyles stuff way came it’s good see ,1,en,"['hopped', 'sims', 'seen', 'say', 'good', 'far', 'black', 'hairstyles', 'stuff', 'way', 'came', 'good', 'see']","[('hopped', 'VBN'), ('sims', 'NNS'), ('seen', 'VBN'), ('say', 'VBP'), ('good', 'JJ'), ('far', 'RB'), ('black', 'JJ'), ('hairstyles', 'NNS'), ('stuff', 'JJ'), ('way', 'NN'), ('came', 'VBD'), ('good', 'JJ'), ('see', 'NN')]", hop sims see say good far black hairstyle stuff way come good see,0.15265329
