,Datetime,Text,TextCleaned,flag,Language,FilteredTweet,TokenizedTweet,LemmatizedTweet,ToxicityScore
5017,2020-06-07,"@amazon care to enter the chat?
@AMC_TV - since you own Urban Movie Channel, care to explain??

#BlackLivesMatter #BLM 
@JordanPeele https://t.co/YENEp3YBSx",care enter chat since urban movie channel care explain ,1,en,"['care', 'enter', 'chat', 'since', 'urban', 'movie', 'channel', 'care', 'explain']","[('care', 'NN'), ('enter', 'NN'), ('chat', 'WP'), ('since', 'IN'), ('urban', 'JJ'), ('movie', 'NN'), ('channel', 'NN'), ('care', 'NN'), ('explain', 'NN')]", care enter chat since urban movie channel care explain,0.123054534
5018,2020-06-07,"Earlier today in NYC
#BlackLivesMatter means
#MinimumWage #CriminalJusticeReform #MedicareForAll #NoMoreWars 
#ClimateChange #EcnomicOpportunities #TuitionFreeCollege
#EndRacism #PoliceReforms
Let's continue the movement till we achieve all of the above otherwise whats the point? https://t.co/QgkLyvm6i3",earlier today nyc means lets continue movement till achieve otherwise whats point ,1,en,"['earlier', 'today', 'nyc', 'means', 'lets', 'continue', 'movement', 'till', 'achieve', 'otherwise', 'whats', 'point']","[('earlier', 'RBR'), ('today', 'NN'), ('nyc', 'JJ'), ('means', 'VBZ'), ('lets', 'NNS'), ('continue', 'VBP'), ('movement', 'NN'), ('till', 'NN'), ('achieve', 'VBP'), ('otherwise', 'RB'), ('whats', 'NNS'), ('point', 'VBP')]", earlier today nyc mean let continue movement till achieve otherwise whats point,0.11592339
5019,2020-06-07,"#Trump is perfect for this moment because he has no pretence, he's authentic... automatically bad, mendacious, bigoted and corrupt #BlackLivesMatter",perfect moment pretence hes authentic automatically bad mendacious bigoted corrupt ,1,en,"['perfect', 'moment', 'pretence', 'hes', 'authentic', 'automatically', 'bad', 'mendacious', 'bigoted', 'corrupt']","[('perfect', 'JJ'), ('moment', 'NN'), ('pretence', 'NN'), ('hes', 'NNS'), ('authentic', 'JJ'), ('automatically', 'RB'), ('bad', 'JJ'), ('mendacious', 'JJ'), ('bigoted', 'VBN'), ('corrupt', 'NN')]", perfect moment pretence he authentic automatically bad mendacious bigoted corrupt,0.6352933
5021,2020-06-07,"#HongKong racist rioters are trying to rewrite history by supporting anti racism #BlackLivesMatter , LMAO!
These racists are hypocrites.
But #US, #UK, #Canada, #Australia are welcome to have them. They share common values - racism &amp; hypocrisy. https://t.co/YcLA7rpDTI",racist rioters trying rewrite history supporting anti racism lmao racists hypocrites welcome share common values racism amp hypocrisy ,1,en,"['racist', 'rioters', 'trying', 'rewrite', 'history', 'supporting', 'anti', 'racism', 'lmao', 'racists', 'hypocrites', 'welcome', 'share', 'common', 'values', 'racism', 'amp', 'hypocrisy']","[('racist', 'NN'), ('rioters', 'NNS'), ('trying', 'VBG'), ('rewrite', 'JJ'), ('history', 'NN'), ('supporting', 'VBG'), ('anti', 'JJ'), ('racism', 'NN'), ('lmao', 'NN'), ('racists', 'VBZ'), ('hypocrites', 'VBZ'), ('welcome', 'JJ'), ('share', 'NN'), ('common', 'JJ'), ('values', 'NNS'), ('racism', 'NN'), ('amp', 'VBP'), ('hypocrisy', 'NN')]", racist rioter try rewrite history support anti racism lmao racists hypocrites welcome share common value racism amp hypocrisy,0.7452863
5022,2020-06-07,"""My White Friend Asked Me on Facebook to Explain White Privilege. I Decided to Be Honest"" - Yes! Magazine https://t.co/sKFTkOWU93 &gt;&gt; This is a wonderfully written piece. And I'm sorry she had to relive every moment to share it. #BlackLivesMatter",white friend asked facebook explain white privilege decided honest yes magazine gtgt wonderfully written piece im sorry relive every moment share ,1,en,"['white', 'friend', 'asked', 'facebook', 'explain', 'white', 'privilege', 'decided', 'honest', 'yes', 'magazine', 'gtgt', 'wonderfully', 'written', 'piece', 'sorry', 'relive', 'every', 'moment', 'share']","[('white', 'JJ'), ('friend', 'NN'), ('asked', 'VBD'), ('facebook', 'JJ'), ('explain', 'JJ'), ('white', 'JJ'), ('privilege', 'NN'), ('decided', 'VBD'), ('honest', 'JJS'), ('yes', 'RB'), ('magazine', 'NN'), ('gtgt', 'NN'), ('wonderfully', 'RB'), ('written', 'VBN'), ('piece', 'NN'), ('sorry', 'NN'), ('relive', 'JJ'), ('every', 'DT'), ('moment', 'NN'), ('share', 'NN')]", white friend ask facebook explain white privilege decide honest yes magazine gtgt wonderfully write piece sorry relive every moment share,0.44614583
5023,2020-06-07,"#BlackLivesMatter 
#mineapolis #WashingtonDCProtest 
#GeorgeFloydProtests 
Islam abolished slavery 1300 years ago.But what happens in America today supports modern slavery.And they treat people as  they are slave. WHITE IS NOT SUPERIOR TO BLACK, BLACK IS NOT SUPERIOR TO WHITE. https://t.co/kh6EgtePmV",islam abolished slavery years agobut happens america today supports modern slaveryand treat people slave white superior black black superior white ,1,en,"['islam', 'abolished', 'slavery', 'years', 'agobut', 'happens', 'america', 'today', 'supports', 'modern', 'slaveryand', 'treat', 'people', 'slave', 'white', 'superior', 'black', 'black', 'superior', 'white']","[('islam', 'NN'), ('abolished', 'VBD'), ('slavery', 'JJ'), ('years', 'NNS'), ('agobut', 'VBP'), ('happens', 'VBZ'), ('america', 'JJ'), ('today', 'NN'), ('supports', 'VBZ'), ('modern', 'JJ'), ('slaveryand', 'NN'), ('treat', 'NN'), ('people', 'NNS'), ('slave', 'VBP'), ('white', 'JJ'), ('superior', 'JJ'), ('black', 'JJ'), ('black', 'JJ'), ('superior', 'JJ'), ('white', 'JJ')]", islam abolish slavery year agobut happen america today support modern slaveryand treat people slave white superior black black superior white,0.7093121
5025,2020-06-07,#BlackLivesMatter “this is not a moment—this is a movement.” https://t.co/AZMmhtHNkp,“this moment—this movement” ,1,en,"['moment', 'movement']","[('moment', 'NN'), ('movement', 'NN')]", moment movement,0.07167338
5026,2020-06-07,"There are people to blame during these protests for things turning violent...i'll give you some. white supremecists, neo nazis, neo conservatives, the leadership of ALL CITIES, FUCKING POLICE. LITERALLY EVERYONE BUT THE PROTESTERS ARE TO BLAME. #BlackLivesMatter",people blame protests things turning violentill give white supremecists neo nazis neo conservatives leadership cities fucking police literally everyone protesters blame ,1,en,"['people', 'blame', 'protests', 'things', 'turning', 'violentill', 'give', 'white', 'supremecists', 'neo', 'nazis', 'neo', 'conservatives', 'leadership', 'cities', 'fucking', 'police', 'literally', 'everyone', 'protesters', 'blame']","[('people', 'NNS'), ('blame', 'VBP'), ('protests', 'JJ'), ('things', 'NNS'), ('turning', 'VBG'), ('violentill', 'RB'), ('give', 'VB'), ('white', 'JJ'), ('supremecists', 'NNS'), ('neo', 'VBP'), ('nazis', 'JJ'), ('neo', 'JJ'), ('conservatives', 'NNS'), ('leadership', 'NN'), ('cities', 'NNS'), ('fucking', 'VBG'), ('police', 'NNS'), ('literally', 'RB'), ('everyone', 'NN'), ('protesters', 'NNS'), ('blame', 'VBP')]", people blame protests thing turn violentill give white supremecists neo nazis neo conservative leadership city fuck police literally everyone protester blame,0.9017853
5027,2020-06-07,“You don’t have to be a man to fight for freedom. All you have to be is an intelligent human being.” - Malcolm X #blacklivesmatter ✊🏾✊🏿✊🏽 https://t.co/YXMrmA6htA,“you don’t man fight freedom intelligent human being” malcolm x ,1,en,"['man', 'fight', 'freedom', 'intelligent', 'human', 'malcolm']","[('man', 'NN'), ('fight', 'NN'), ('freedom', 'NN'), ('intelligent', 'JJ'), ('human', 'JJ'), ('malcolm', 'NN')]", man fight freedom intelligent human malcolm,0.1536476
5029,2020-06-07,Love @RealKeithLee’s attire. Would be a cool @mattel figure. Some proceeds going to charity... #BlackLivesMatter,love attire would cool figure proceeds going charity ,1,en,"['love', 'attire', 'would', 'cool', 'figure', 'proceeds', 'going', 'charity']","[('love', 'NN'), ('attire', 'NN'), ('would', 'MD'), ('cool', 'VB'), ('figure', 'NN'), ('proceeds', 'NNS'), ('going', 'VBG'), ('charity', 'NN')]", love attire would cool figure proceeds go charity,0.04245235
5030,2020-06-07,My ★★★★ review of 13th on @letterboxd: https://t.co/vNsoX0WZVM ⁦@netflix⁩ ⁦@ava⁩ #BlackLivesMatter,★★★★ review th ⁦ ⁦ ,1,en,['review'],"[('review', 'NN')]", review,0.070456766
5031,2020-06-07,Hell yeah Keith Lee has #BlackLivesMatter on his trunks. #NXTTakeOver,hell yeah keith lee trunks ,1,en,"['hell', 'yeah', 'keith', 'lee', 'trunks']","[('hell', 'NN'), ('yeah', 'NN'), ('keith', 'NN'), ('lee', 'NN'), ('trunks', 'NNS')]", hell yeah keith lee trunk,0.4139813
5032,2020-06-07,"New York Times senior editor resigns amid backlash over controversial op-ed

James Bennet’s resignation comes after backlash on a comment piece written by a GOP senator called for using military force on Black Lives Matter protesters 

#BlackLivesMatter

 https://t.co/NUYGPG3fw2",new york times senior editor resigns amid backlash controversial oped james bennet’s resignation comes backlash comment piece written gop senator called using military force black lives matter protesters ,1,en,"['new', 'york', 'times', 'senior', 'editor', 'resigns', 'amid', 'backlash', 'controversial', 'oped', 'james', 'bennet', 'resignation', 'comes', 'backlash', 'comment', 'piece', 'written', 'gop', 'senator', 'called', 'using', 'military', 'force', 'black', 'lives', 'matter', 'protesters']","[('new', 'JJ'), ('york', 'NN'), ('times', 'NNS'), ('senior', 'JJ'), ('editor', 'NN'), ('resigns', 'NN'), ('amid', 'IN'), ('backlash', 'JJ'), ('controversial', 'JJ'), ('oped', 'VBD'), ('james', 'NNS'), ('bennet', 'JJ'), ('resignation', 'NN'), ('comes', 'VBZ'), ('backlash', 'JJ'), ('comment', 'NN'), ('piece', 'NN'), ('written', 'VBN'), ('gop', 'JJ'), ('senator', 'NN'), ('called', 'VBD'), ('using', 'VBG'), ('military', 'JJ'), ('force', 'NN'), ('black', 'JJ'), ('lives', 'VBZ'), ('matter', 'NN'), ('protesters', 'NNS')]", new york time senior editor resigns amid backlash controversial oped james bennet resignation come backlash comment piece write gop senator call use military force black live matter protester,0.5876557
5033,2020-06-07,"This child  of #Apartheid South Africa &amp; #ApartheidIsrael orgy lover @Dante_greatest thinks ***  #BLM is a Domestic Tërròrist Organization ***

Give him a peace of your power  #BlackLivesMatter #GeorgeFloyd 
#Palestine https://t.co/Hqvnyf0Rvq",child south africa amp orgy lover thinks domestic tërròrist organization give peace power ,1,en,"['child', 'south', 'africa', 'amp', 'orgy', 'lover', 'thinks', 'domestic', 'rist', 'organization', 'give', 'peace', 'power']","[('child', 'NN'), ('south', 'NN'), ('africa', 'JJ'), ('amp', 'NN'), ('orgy', 'NN'), ('lover', 'IN'), ('thinks', 'NNS'), ('domestic', 'JJ'), ('rist', 'JJ'), ('organization', 'NN'), ('give', 'VB'), ('peace', 'NN'), ('power', 'NN')]", child south africa amp orgy lover think domestic rist organization give peace power,0.8144174
5034,2020-06-07,@KOJ1SCLUTCH @IovelsX @beastmvde @ASAPWOLFYY @tokyocyberclod @WASMINYGRANDE @Blue70517 @FlightAV1 @juliehuha @VinaMkayce @NYCDemonDiva @iamMimiChelles @Suziealto @kingofthecentre @AGuyNamedMacks @y2stump @jnxnvr @naeusername @rbonne1 @Hamanicart617 @MyKicksAreMyFix @EllisMbeh @MJ_Santii @DamianG347 @DavKind76 @FlashPMC @GameOfAnt @real_diculous @queenoftheringg @allhailhann @CaribbeanLovely @iamJustinRitch @bitchwhatline @only1tonid @isitsafe100 @RosePlanted_ @rondarouseyszn @BossNHuganomics @RheasRiptide @_TeeRay @longliveswift16 @chipolones @doggosaults @ilykinganoai @x_rob_ @pacquiana @TweetJCNTweet People I know won't break the chain #BlackLivesMatter  @lilrjunlimited @ZigglerCrue @HEELPhenomenal1,people know wont break chain ,1,en,"['people', 'know', 'wont', 'break', 'chain']","[('people', 'NNS'), ('know', 'VBP'), ('wont', 'JJ'), ('break', 'NN'), ('chain', 'NN')]", people know wont break chain,0.09677638
5035,2020-06-07,The all lives matter folks sure seem to not like being treated like a minority. #BlackLivesMatter,lives matter folks sure seem like treated like minority ,1,en,"['lives', 'matter', 'folks', 'sure', 'seem', 'like', 'treated', 'like', 'minority']","[('lives', 'NNS'), ('matter', 'VBP'), ('folks', 'NNS'), ('sure', 'JJ'), ('seem', 'VBP'), ('like', 'IN'), ('treated', 'VBN'), ('like', 'IN'), ('minority', 'NN')]", life matter folk sure seem like treat like minority,0.095670335
5036,2020-06-07,"Chelsea, New York - 8th Ave - June 7, 2020 -#BlackLivesMatter protest - vídeo de @AlcirDaSilva https://t.co/GJQLSYpJ8G",chelsea new york th ave june protest vídeo de ,1,en,"['chelsea', 'new', 'york', 'ave', 'june', 'protest', 'deo']","[('chelsea', 'JJ'), ('new', 'JJ'), ('york', 'NN'), ('ave', 'VBP'), ('june', 'NN'), ('protest', 'NN'), ('deo', 'NN')]", chelsea new york ave june protest deo,0.13418865
5037,2020-06-07,"""The truth will set you free, but at first it'll piss you off."" @NERDarmy #BlackLivesMatter",truth set free first itll piss ,1,en,"['truth', 'set', 'free', 'first', 'itll', 'piss']","[('truth', 'NN'), ('set', 'VBD'), ('free', 'JJ'), ('first', 'JJ'), ('itll', 'NN'), ('piss', 'NN')]", truth set free first itll piss,0.6449539
5039,2020-06-07,Anyone else love @RealKeithLee gear tonight? Love you Keith💜 #NXTTakeoverInYourHouse #BlackLivesMatter,anyone else love gear tonight love keith ,1,en,"['anyone', 'else', 'love', 'gear', 'tonight', 'love', 'keith']","[('anyone', 'NN'), ('else', 'RB'), ('love', 'IN'), ('gear', 'NN'), ('tonight', 'NN'), ('love', 'NN'), ('keith', 'NN')]", anyone else love gear tonight love keith,0.111411296
5040,2020-06-07,I fucking love @GundamPlanet and only wish more and more companies would show their support. #blacklivesmatter https://t.co/YTYFmUort4,fucking love wish companies would show support ,1,en,"['fucking', 'love', 'wish', 'companies', 'would', 'show', 'support']","[('fucking', 'VBG'), ('love', 'VB'), ('wish', 'JJ'), ('companies', 'NNS'), ('would', 'MD'), ('show', 'VB'), ('support', 'NN')]", fuck love wish company would show support,0.8599818
5042,2020-06-07,"Better late than never.

ONE #GOP member has tweeted #BlackLivesMatter. 

ONE.

@HouseGOP @SenateGOP https://t.co/7kXabXiPFE",better late never one member tweeted one ,1,en,"['better', 'late', 'never', 'one', 'member', 'tweeted', 'one']","[('better', 'RB'), ('late', 'RB'), ('never', 'RB'), ('one', 'CD'), ('member', 'NN'), ('tweeted', 'VBD'), ('one', 'CD')]", well late never one member tweet one,0.10806179
5043,2020-06-07,#blacklivesmatter City where Mr. Floyd was killed by police is run by Democrats and a Black Mayor. Maybe you should start holding Democrats responsible. Seems last all blacks killed by Police where run by Democrats. Until you do this will not stop.,city mr floyd killed police run democrats black mayor maybe start holding democrats responsible seems last blacks killed police run democrats stop ,1,en,"['city', 'floyd', 'killed', 'police', 'run', 'democrats', 'black', 'mayor', 'maybe', 'start', 'holding', 'democrats', 'responsible', 'seems', 'last', 'blacks', 'killed', 'police', 'run', 'democrats', 'stop']","[('city', 'NN'), ('floyd', 'NN'), ('killed', 'VBD'), ('police', 'NNS'), ('run', 'VB'), ('democrats', 'NNS'), ('black', 'JJ'), ('mayor', 'NN'), ('maybe', 'RB'), ('start', 'VB'), ('holding', 'VBG'), ('democrats', 'NNS'), ('responsible', 'JJ'), ('seems', 'VBZ'), ('last', 'JJ'), ('blacks', 'NNS'), ('killed', 'VBD'), ('police', 'NNS'), ('run', 'VB'), ('democrats', 'NNS'), ('stop', 'VB')]", city floyd kill police run democrat black mayor maybe start hold democrat responsible seem last black kill police run democrat stop,0.7769786
5044,2020-06-07,This is America - Don't catch you slippin' now - Look what I'm whippin' now... Is This America NOW? #BlackLivesMatter #Liberty #sos #MarchOnWashington2020 #VoteTrumpOut #November3rd #VoteOutTheGOP #TrumpResign #GeorgeFloyd #GeorgeFloydProtests https://t.co/gJd3eB7Afi,america dont catch slippin look im whippin america ,1,en,"['america', 'dont', 'catch', 'slippin', 'look', 'whippin', 'america']","[('america', 'NN'), ('dont', 'NN'), ('catch', 'NN'), ('slippin', 'NN'), ('look', 'NN'), ('whippin', 'NN'), ('america', 'NN')]", america dont catch slippin look whippin america,0.29038107
5045,2020-06-07,Shoutout to Keith Lee’s design on his tights. #BlackLivesMatter #NXTTakeOver https://t.co/gCdMYdc7Nl,shoutout keith lee’s design tights ,1,en,"['shoutout', 'keith', 'lee', 'design', 'tights']","[('shoutout', 'NN'), ('keith', 'NN'), ('lee', 'NN'), ('design', 'NN'), ('tights', 'NNS')]", shoutout keith lee design tights,0.16833329
5046,2020-06-07,"Was hoping to process my third @CrossFit school affiliate in next few months, however recent events have caused me to reconsider if this is the best brand to be aligned with for my kids. We can still deliver a solid fitness methodology without the cloud. #blacklivesmatter",hoping process third school affiliate next months however recent events caused reconsider best brand aligned kids still deliver solid fitness methodology without cloud ,1,en,"['hoping', 'process', 'third', 'school', 'affiliate', 'next', 'months', 'however', 'recent', 'events', 'caused', 'reconsider', 'best', 'brand', 'aligned', 'kids', 'still', 'deliver', 'solid', 'fitness', 'methodology', 'without', 'cloud']","[('hoping', 'VBG'), ('process', 'NN'), ('third', 'JJ'), ('school', 'NN'), ('affiliate', 'NN'), ('next', 'JJ'), ('months', 'NNS'), ('however', 'RB'), ('recent', 'JJ'), ('events', 'NNS'), ('caused', 'VBD'), ('reconsider', 'NN'), ('best', 'JJS'), ('brand', 'NN'), ('aligned', 'VBD'), ('kids', 'NNS'), ('still', 'RB'), ('deliver', 'VB'), ('solid', 'JJ'), ('fitness', 'NN'), ('methodology', 'NN'), ('without', 'IN'), ('cloud', 'NN')]", hop process third school affiliate next month however recent event cause reconsider best brand align kid still deliver solid fitness methodology without cloud,0.108053416
5048,2020-06-07,"Musician Jon Batiste marches with fellow protesters at ""WE ARE - A Peaceful Protest March with Music"" in New York City.

More 📸 #JonBatiste 👉https://t.co/k427HKfi74
#BlackLivesMatter #BLM https://t.co/6Qno2F3xnz",musician jon batiste marches fellow protesters peaceful protest march music new york city ,1,en,"['musician', 'jon', 'batiste', 'marches', 'fellow', 'protesters', 'peaceful', 'protest', 'march', 'music', 'new', 'york', 'city']","[('musician', 'JJ'), ('jon', 'NN'), ('batiste', 'NN'), ('marches', 'NNS'), ('fellow', 'JJ'), ('protesters', 'NNS'), ('peaceful', 'JJ'), ('protest', 'IN'), ('march', 'NN'), ('music', 'NN'), ('new', 'JJ'), ('york', 'NN'), ('city', 'NN')]", musician jon batiste march fellow protester peaceful protest march music new york city,0.1542658
5049,2020-06-07,"One of the key leaders in the Black Lives Matter movement, Opal Tometi has just released her breath-taking visuals for “Beyond African Liberation Day”. #OpalTometi #BlackLivesMatter https://t.co/8iZsklm9SP",one key leaders black lives matter movement opal tometi released breathtaking visuals “beyond african liberation day” ,1,en,"['one', 'key', 'leaders', 'black', 'lives', 'matter', 'movement', 'opal', 'tometi', 'released', 'breathtaking', 'visuals', 'beyond', 'african', 'liberation', 'day']","[('one', 'CD'), ('key', 'NN'), ('leaders', 'NNS'), ('black', 'JJ'), ('lives', 'VBZ'), ('matter', 'JJ'), ('movement', 'NN'), ('opal', 'JJ'), ('tometi', 'NN'), ('released', 'VBN'), ('breathtaking', 'NN'), ('visuals', 'NNS'), ('beyond', 'IN'), ('african', 'JJ'), ('liberation', 'NN'), ('day', 'NN')]", one key leader black live matter movement opal tometi release breathtaking visuals beyond african liberation day,0.4205307
5050,2020-06-07,"So... I work on E. Pine &amp; 12th, right there, on the far right of the picture. I lead one of our state's most visible LGBTQIA+ organizations. It is ""Pride Month"". Pride started with a police riot. 

... and here we are again. 

#seattleprotests #blacklivesmatter #PrideMonth https://t.co/LUU2eOJ5FF",work e pine amp th right far right picture lead one states visible lgbtqia organizations pride month pride started police riot ,1,en,"['work', 'pine', 'amp', 'right', 'far', 'right', 'picture', 'lead', 'one', 'states', 'visible', 'lgbtqia', 'organizations', 'pride', 'month', 'pride', 'started', 'police', 'riot']","[('work', 'NN'), ('pine', 'NN'), ('amp', 'NN'), ('right', 'RB'), ('far', 'RB'), ('right', 'JJ'), ('picture', 'NN'), ('lead', 'VB'), ('one', 'CD'), ('states', 'NNS'), ('visible', 'JJ'), ('lgbtqia', 'JJ'), ('organizations', 'NNS'), ('pride', 'VBP'), ('month', 'NN'), ('pride', 'NN'), ('started', 'VBD'), ('police', 'NNS'), ('riot', 'NN')]", work pine amp right far right picture lead one state visible lgbtqia organization pride month pride start police riot,0.15548314
5051,2020-06-07,Why systemic #racism is not just an American problem. #BlackLivesMatter #FreePalestine  https://t.co/TTYtvvtzrM,systemic american problem ,1,en,"['systemic', 'american', 'problem']","[('systemic', 'JJ'), ('american', 'JJ'), ('problem', 'NN')]", systemic american problem,0.27378294
5052,2020-06-07,Bravo! Get rid. Some things don’t need commemorated.  #BlackLivesMatter https://t.co/3TE7xPmOSd,bravo get rid things don’t need commemorated ,1,en,"['bravo', 'get', 'rid', 'things', 'need', 'commemorated']","[('bravo', 'NN'), ('get', 'VB'), ('rid', 'JJ'), ('things', 'NNS'), ('need', 'VBP'), ('commemorated', 'VBN')]", bravo get rid thing need commemorate,0.14924935
5053,2020-06-07,DAY 1 OF RAISING MONEY FOR #BLM #BlackLivesMatter #twitch #livestream thank you all!! https://t.co/AfjAmkyDV7,day raising money thank ,1,en,"['day', 'raising', 'money', 'thank']","[('day', 'NN'), ('raising', 'VBG'), ('money', 'NN'), ('thank', 'NN')]", day raise money thank,0.055364963
5054,2020-06-07,"Idc if your relative is the nicest person on the PLANET, they are working for a system that is corrupt and designed to oppress the black community. #BlackLivesMatter https://t.co/30mgkljyMx",idc relative nicest person planet working system corrupt designed oppress black community ,1,en,"['idc', 'relative', 'nicest', 'person', 'planet', 'working', 'system', 'corrupt', 'designed', 'oppress', 'black', 'community']","[('idc', 'JJ'), ('relative', 'JJ'), ('nicest', 'JJS'), ('person', 'NN'), ('planet', 'NN'), ('working', 'VBG'), ('system', 'NN'), ('corrupt', 'JJ'), ('designed', 'VBN'), ('oppress', 'JJ'), ('black', 'JJ'), ('community', 'NN')]", idc relative nice person planet work system corrupt design oppress black community,0.76807773
5056,2020-06-07,"Protesters at Barclays send a message to #NYPD officers of color - “You’re black before you’re blue!”

#nycprotests #BrooklynProtests #nyc #protests2020 #BlackLivesMatter https://t.co/NrtAUF6Vo6",protesters barclays send message officers color “you’re black you’re blue” ,1,en,"['protesters', 'barclays', 'send', 'message', 'officers', 'color', 'black', 'blue']","[('protesters', 'NNS'), ('barclays', 'NNS'), ('send', 'VBP'), ('message', 'NN'), ('officers', 'NNS'), ('color', 'VBP'), ('black', 'JJ'), ('blue', 'NN')]", protester barclays send message officer color black blue,0.41102424
5057,2020-06-07,"I love the #BlackLivesMatter on Keith Lee’s trunks.

Screw any bigot out there throwing a fit.
#NXTTakeoverInYourHouse",love keith lee’s trunks screw bigot throwing fit ,1,en,"['love', 'keith', 'lee', 'trunks', 'screw', 'bigot', 'throwing', 'fit']","[('love', 'NN'), ('keith', 'NN'), ('lee', 'JJ'), ('trunks', 'NNS'), ('screw', 'VBD'), ('bigot', 'JJ'), ('throwing', 'NN'), ('fit', 'NN')]", love keith lee trunk screw bigot throwing fit,0.64767945
5058,2020-06-07,Love the trunks that @RealKeithLee has on #BlackLivesMatter #NXTTakeOver #InYourHouse #ShowStealer,love trunks ,1,en,"['love', 'trunks']","[('love', 'NN'), ('trunks', 'NNS')]", love trunk,0.051511068
5059,2020-06-07,"Now, in 2020, the resistance continues. launched COVID-19 Mutual Aid: @COVID_MutualAid #CARWMassMeeting #BlackLivesMatter #BLM #DefundSPD #AbolishPolice",resistance continues launched covid mutual aid ,1,en,"['resistance', 'continues', 'launched', 'covid', 'mutual', 'aid']","[('resistance', 'NN'), ('continues', 'VBZ'), ('launched', 'VBN'), ('covid', 'NN'), ('mutual', 'JJ'), ('aid', 'NN')]", resistance continue launch covid mutual aid,0.08419013
5061,2020-06-07,#BlackLivesMatter LADIES AND GENTLEMEN let’s be safeee while we’re still supporting the movement. Clearly Not everyone is with us. BUT WE WILL NOT STOP TILL WE ARE HEARD !!! I’ve never been so scared in my life.STAY PROTECTED AND SAFE. God Bless Y’all and Your Families. https://t.co/MSbhUSYvci,ladies gentlemen let’s safeee we’re still supporting movement clearly everyone us stop till heard i’ve never scared lifestay protected safe god bless y’all families ,1,en,"['ladies', 'gentlemen', 'let', 'safeee', 'still', 'supporting', 'movement', 'clearly', 'everyone', 'stop', 'till', 'heard', 'never', 'scared', 'lifestay', 'protected', 'safe', 'god', 'bless', 'families']","[('ladies', 'NNS'), ('gentlemen', 'NNS'), ('let', 'VB'), ('safeee', 'NNS'), ('still', 'RB'), ('supporting', 'VBG'), ('movement', 'NN'), ('clearly', 'RB'), ('everyone', 'NN'), ('stop', 'NN'), ('till', 'NN'), ('heard', 'VBD'), ('never', 'RB'), ('scared', 'VBN'), ('lifestay', 'NN'), ('protected', 'VBN'), ('safe', 'JJ'), ('god', 'NN'), ('bless', 'NN'), ('families', 'NNS')]", lady gentleman let safeee still support movement clearly everyone stop till hear never scar lifestay protect safe god bless family,0.22492486
5062,2020-06-07,"been getting some high quality unfollows this week so I'll just keep tweeting #BlackLivesMatter #JusticeForGeorgeFloyd #JusticeforBreonnaTaylor #JusticeForRobertForbes
#JusticeForThemAll
until everyone who doesn't want to hear it has shown themselves out https://t.co/8O8E3Djk5y",getting high quality unfollows week ill keep tweeting everyone doesnt want hear shown ,1,en,"['getting', 'high', 'quality', 'unfollows', 'week', 'ill', 'keep', 'tweeting', 'everyone', 'doesnt', 'want', 'hear', 'shown']","[('getting', 'VBG'), ('high', 'JJ'), ('quality', 'NN'), ('unfollows', 'NNS'), ('week', 'NN'), ('ill', 'RB'), ('keep', 'VB'), ('tweeting', 'VBG'), ('everyone', 'NN'), ('doesnt', 'NN'), ('want', 'VBP'), ('hear', 'JJ'), ('shown', 'VBN')]", get high quality unfollows week ill keep tweet everyone doesnt want hear show,0.12183279
5063,2020-06-07,@AttorneyCrump How can any MAN consider himself a man displaying these actions? No man I know behaves in this manner. It takes weakness to act this way. Who are the parents of these people? It starts at the home! What is the root cause of this? #BLM #BlackLivesMatter #love #parenting101 #,man consider man displaying actions man know behaves manner takes weakness act way parents people starts home root cause ,1,en,"['man', 'consider', 'man', 'displaying', 'actions', 'man', 'know', 'behaves', 'manner', 'takes', 'weakness', 'act', 'way', 'parents', 'people', 'starts', 'home', 'root', 'cause']","[('man', 'NN'), ('consider', 'VB'), ('man', 'NN'), ('displaying', 'VBG'), ('actions', 'NNS'), ('man', 'NN'), ('know', 'VBP'), ('behaves', 'VBZ'), ('manner', 'JJR'), ('takes', 'VBZ'), ('weakness', 'NN'), ('act', 'NN'), ('way', 'NN'), ('parents', 'NNS'), ('people', 'NNS'), ('starts', 'VBP'), ('home', 'NN'), ('root', 'NN'), ('cause', 'NN')]", man consider man display action man know behave manner take weakness act way parent people start home root cause,0.10499473
5064,2020-06-07,Would you still stand and support Black Lives when #BlackLivesMatter stops trending??,would still stand support black lives stops trending ,1,en,"['would', 'still', 'stand', 'support', 'black', 'lives', 'stops', 'trending']","[('would', 'MD'), ('still', 'RB'), ('stand', 'VB'), ('support', 'NN'), ('black', 'JJ'), ('lives', 'VBZ'), ('stops', 'NNS'), ('trending', 'VBG')]", would still stand support black live stop trend,0.65144575
5065,2020-06-07,"Sign for those who have not received justice. https://t.co/rMI9DmElMd
#BlackLivesMatter",sign received justice ,1,en,"['sign', 'received', 'justice']","[('sign', 'NN'), ('received', 'VBD'), ('justice', 'NN')]", sign receive justice,0.05969934
5066,2020-06-07,My mom is going to a protest in Watts tomorrow. I am very proud of her! #BlackLivesMatter,mom going protest watts tomorrow proud ,1,en,"['mom', 'going', 'protest', 'watts', 'tomorrow', 'proud']","[('mom', 'NN'), ('going', 'VBG'), ('protest', 'JJ'), ('watts', 'NN'), ('tomorrow', 'NN'), ('proud', 'NN')]", mom go protest watt tomorrow proud,0.14688395
